item_id,content_type,condition,provisional_unit,event_index,sorted_replicate_rank,signal_kind,dtype,shape,content_sha256,sample_sha256
eis:ES12:ES12C7:e047:r001,eis_matrix,ES12,ES12C7,47,1,,<f8,"[59,18]",d68bbb6e17e7ecc92257da3076b4f90484e1ab4a7eba850cc7196704e6a2dced,11a6b9cd19588646e380de5f1514904604f3c60775d772283960c7bee8564a1c
eis:ES12:ES12C7:e047:r002,eis_matrix,ES12,ES12C7,47,2,,<f8,"[59,18]",36585a3c28484b6ab038e7a78c1709cf60805af132e2cbfa1d56a441cf226874,2fe50542a32c880bec598fdfff337401194d6c300942efdc59862056cf7f2336
eis:ES12:ES12C7:e047:r003,eis_matrix,ES12,ES12C7,47,3,,<f8,"[59,18]",ca046dd2783ab7166ea5ff0c15c09e87deecc8792ca45b6ce0a0ba74a50e01fb,4cd24d4d98b341e717cba83a19ebec76c734d25f3f6d8b0b3a1f4e8b0f2e65ae
eis:ES12:ES12C7:e047:r004,eis_matrix,ES12,ES12C7,47,4,,<f8,"[59,18]",e3daaa160840ad8d35af74d8be599238bfddc157104a126adb5ec71d678eee24,95aa4c4b119080d65f28d3757a0c874b7407926ebd497498a201d3f44d605efc
eis:ES12:ES12C7:e048:r000,eis_matrix,ES12,ES12C7,48,0,,<f8,"[59,18]",ce94d1e3be35d4cbb2a40ef0922b742c15f801149e5e897dc83470bf75a0ad9f,06d1e33ac751112c5a8069d053702a3fd3379d699f27f21b84de1544a3b8ef62
eis:ES12:ES12C7:e048:r001,eis_matrix,ES12,ES12C7,48,1,,<f8,"[59,18]",6a5764f78d3b1108399887ebad2f984de26ad557fc902863b9275cff956962a6,44f525dbe69fdff2788e00d8d926e24baa92d975a2d9ada7c7353c4a4f345079
eis:ES12:ES12C7:e048:r002,eis_matrix,ES12,ES12C7,48,2,,<f8,"[59,18]",d55ccf45866a49ddb4d78716bdc96a616e738362c2c3188759f73205b2379ef0,5a06b50a569199989e3b3d561c1c4e3eda494e9be2c5d8b096f1d0ef3815e849
eis:ES12:ES12C7:e048:r003,eis_matrix,ES12,ES12C7,48,3,,<f8,"[59,18]",7fbfbecc46dfed23bedce57beb5677ed2ffa50d8a325580fb03891e38fbad003,82db7ac41cb8ac34c0caca8ca30307156684d3fee7d0100e25647b1eb570f390
eis:ES12:ES12C7:e048:r004,eis_matrix,ES12,ES12C7,48,4,,<f8,"[59,18]",30092f504dd6d8fd601846a816434f803be93a6b4275a56d9605b6965c62699a,c9e826f4fb0f1e5340d4a53c29a1e201f807fa1cecc5a4f7d97ed1a7b358de4c
eis:ES12:ES12C7:e049:r000,eis_matrix,ES12,ES12C7,49,0,,<f8,"[59,18]",ec6a304d42c02cde86daeb0cc4b2f336e1143b113805661cd7d52429c8df9549,9dcbe77fefa8391802d2a4939fe67a6e23a9e4ce0ec717d48f0acfe5a448cc98
eis:ES12:ES12C7:e049:r001,eis_matrix,ES12,ES12C7,49,1,,<f8,"[59,18]",fac7248d309e55c1afa3ddc216cf076cc4c92ad4544a562367a2147dffa47f90,87c70540f0bb1b1771bd42a114710dc74a37fdea869548ade187994f1871b93b
eis:ES12:ES12C7:e049:r002,eis_matrix,ES12,ES12C7,49,2,,<f8,"[59,18]",76418973040ef269a59841696c7a782d14ac6bb5b4653579d4d31afe048cf604,9804e814ac972d3dae5423665446c55d03d51101d6c1be7d95c62b7a9b15b528
eis:ES12:ES12C7:e049:r003,eis_matrix,ES12,ES12C7,49,3,,<f8,"[59,18]",2739c53c2f46027602edfb6835a84a96041a4a372ba9758c07a84b341a1e0bf2,4f3c12e4c2913e401878a050bcbc266fca6236cfb5d32ae64f07a5aebf6af2ad
eis:ES12:ES12C7:e049:r004,eis_matrix,ES12,ES12C7,49,4,,<f8,"[59,18]",4f25c583a8c36bbcdfeb34d871423ddf7a844f386ec5afa26778815c54419466,fe8eed1cf6d924ecda78b413786063a866b6c3c47285ff2fc1db54864c471779
eis:ES12:ES12C7:e050:r000,eis_matrix,ES12,ES12C7,50,0,,<f8,"[59,18]",815a0c3d2014770cefef3825cd407cc40f57214c0ab6ea2df2ee0fd25b6e5266,0c0d5e756e1a1c47eed5daf78ab4d032f88d13ce8cc9520049e75cb6997ed263
eis:ES12:ES12C7:e050:r001,eis_matrix,ES12,ES12C7,50,1,,<f8,"[59,18]",c44905a8ed20033cb4b5f7e25c7a86f8c28b51549291cf65fce567fbd058486f,fac6e1cc484f0e3c651f87c4afc485ca8c409cf23bd2ebd29a905da12dd7266d
eis:ES12:ES12C7:e050:r002,eis_matrix,ES12,ES12C7,50,2,,<f8,"[59,18]",8ffc4be0f827313de673555b9f6d27bb142a09a245382edcac9d493c00b9fe44,1c4ca194e92b01c8a55eec2280f7fd9abcae8cea1c5eb5b3503311d6aa9547b0
eis:ES12:ES12C7:e050:r003,eis_matrix,ES12,ES12C7,50,3,,<f8,"[59,18]",2aa4d8c679c6de1e9ad6b8a3f943d06a92350d34a9b376e2b1a4fe00329bfb3b,8dbe26acc4be8b8723e72625e2b9460cf24bd222855313720c9882ebb7e52f2d
eis:ES12:ES12C7:e050:r004,eis_matrix,ES12,ES12C7,50,4,,<f8,"[59,18]",f2f4e6bf279e8588b5187d2a546da5be3ed4554989375defc3c6b1dce94b1f2d,d6f7cdb09c84195cef09c4f8fb9cf09585502779984dc997f30c34f85b88d12c
eis:ES12:ES12C7:e051:r000,eis_matrix,ES12,ES12C7,51,0,,<f8,"[59,18]",4ae5a05022a9bc4b1e8995c635c1ee23b0ce9b19a86c162ce71f51952051fe0a,bfb39ba8d1053d793ecd36fb55d589c37a4266a9f3de97ffa116571d8cf4ad69
eis:ES12:ES12C7:e051:r001,eis_matrix,ES12,ES12C7,51,1,,<f8,"[59,18]",3c7786d939ec289556c1f732dff63870a7067013d249c029a4fc9d00d965dc61,45afc56851fca5c03b4c023bebde611c4337749d91109dd232907de60cfa3cb2
eis:ES12:ES12C7:e051:r002,eis_matrix,ES12,ES12C7,51,2,,<f8,"[59,18]",faadd0f228872bf88fa231e776cecade4913339e3c89da3c91a70ce865a21da7,88017cde1c16f88004f0add96850cf3c557b89f8f9803c46dfa6492084efc766
eis:ES12:ES12C7:e051:r003,eis_matrix,ES12,ES12C7,51,3,,<f8,"[59,18]",15b161f4ec986609d1e70ca5f670f6d3e9b071505f933e9c2bb6f88d30052f47,6aa6fae0ecf7b626aa73ebdfd410bcc22b37ab6b9018796aed7bb3bbd1c28a9c
eis:ES12:ES12C7:e052:r000,eis_matrix,ES12,ES12C7,52,0,,<f8,"[59,18]",556a9a2aaba7cf76b0e09bd50a234e442af4f33218d20155ff9d4bbc65d66f6f,5c1120d11d21d69dc0e3b635d3d3c6d64c7bd455de24c93e430ec789cdf20476
eis:ES12:ES12C7:e052:r001,eis_matrix,ES12,ES12C7,52,1,,<f8,"[59,18]",4705a83a9f37609bd36297904effbd2574043490d21bf48272607d39e7c8803a,f85699ab9d11c7a5f8461dc2dc2faf3b010bc814c981ab712afe40c849bfcd19
eis:ES12:ES12C7:e052:r002,eis_matrix,ES12,ES12C7,52,2,,<f8,"[59,18]",46b4eff020fda262725765eefe23cea28805d1e8edfd494b1165f7eff40e792a,7650613e5a068952b9f329e3dc04c2fe15f703cbaed174cba25854897394bc6a
eis:ES12:ES12C7:e052:r003,eis_matrix,ES12,ES12C7,52,3,,<f8,"[59,18]",0c98dbf8bb6690846603f24c1a7433b2644d9b07db35a8f19d323785c78dc8dd,5f1d94309e0717571a59ea29041d15669b4f4788dfe10edac930cf8449e20274
eis:ES12:ES12C7:e052:r004,eis_matrix,ES12,ES12C7,52,4,,<f8,"[59,18]",a7f61cd02b978e5612f070eaa1cd713d4e6fd627fdca14b5b03f25bba63a32fe,10bc8f812fd5ce0fac60126925cb13fefaa344d8246ac15d89f719e03e64a8d1
eis:ES12:ES12C7:e053:r000,eis_matrix,ES12,ES12C7,53,0,,<f8,"[59,18]",22a508f88cac8778f5fcd796af8c3741d17dd0f73dccad4ae3eaff743f72252d,a9086a96da69e6ef57b6055bea3fc7bd10c52face8ce7cb310743a4db917690d
eis:ES12:ES12C7:e053:r001,eis_matrix,ES12,ES12C7,53,1,,<f8,"[59,18]",31ad194f8e572caa866b7b563f93850a9b94e625d54ac98537ca67cd89b33c95,9092574f48f6722c8d4774e9596ea8fd4445182243c24466a39252a2bb67e035
eis:ES12:ES12C7:e053:r002,eis_matrix,ES12,ES12C7,53,2,,<f8,"[59,18]",95a2ecd4f3da633c674a26e80a93b72a9a7139c51f6d0baf91337ed59019be14,c8306702857584dae01c2adfcc73eb566e65ebc6a170b7d98191d202e825c80a
eis:ES12:ES12C7:e053:r003,eis_matrix,ES12,ES12C7,53,3,,<f8,"[59,18]",91d18c571c9270a75120a6b3536031b90d83489e2968cab00635701a36dcdab9,7b2dffa062d3ed4fa80607a46ae4c8a5ad2ed8794d41cf3d26c318d03a8151a7
eis:ES12:ES12C7:e053:r004,eis_matrix,ES12,ES12C7,53,4,,<f8,"[59,18]",11a78195f4364d5117be7a9d18fab04dda94c8e00f2ef92ac750e0a6816c0177,a938e25aeb0a260deae319bc0c9a8e2fa5d6d4e84d7b72c1081fa96196628546
eis:ES12:ES12C7:e054:r000,eis_matrix,ES12,ES12C7,54,0,,<f8,"[59,18]",b3f1bb62f78647ec071ad41787e1181f73215d33f66ca5164b4c02c8567f3380,1828d3f35aac2b2ac112c514a83afe42285797928b1d72802fa81b379fb4a230
eis:ES12:ES12C7:e054:r001,eis_matrix,ES12,ES12C7,54,1,,<f8,"[59,18]",0a8f13af33cd62b9fa02b0886e528591e115fa7b9eb07b390df5fcfb2c387874,290ad65a9b38e04d0360b9b1f19fa60546f408c6ff17bfb59fe997aa01b62d83
eis:ES12:ES12C7:e054:r002,eis_matrix,ES12,ES12C7,54,2,,<f8,"[59,18]",6bf72485412f188bc0192d8370ac9cde17c9248ccd8bdb6018d99f36565ff5f0,192654f9a6d57e274e0184fa4e06dfbf143e5820b20b75b4da56853d4bad6acc
eis:ES12:ES12C7:e054:r003,eis_matrix,ES12,ES12C7,54,3,,<f8,"[59,18]",4068e1ec412e7ebf99a9404402865d87d9c294b48b353db3132b168cf25ad68a,b2a774cf90e296e61be96d2c9ad0841448bbbf50e83cffe3e681b929bf4ff1a7
eis:ES12:ES12C7:e054:r004,eis_matrix,ES12,ES12C7,54,4,,<f8,"[59,18]",7305908aa30bba9e17e1b3087513902b1effc1f98dfc54370aaf5dd0ee5efa92,5c680455a577d7c3ba3dbebbc876c8578a773c8cd22bc7d443441d3f101afaf1
eis:ES12:ES12C7:e055:r000,eis_matrix,ES12,ES12C7,55,0,,<f8,"[59,18]",b90316c17e5d651ca8901986d7726961c54f035a1ddc9750f424a5e53542c4b6,3a7d3f20cfd30879e2115f344ec9a64a6f6f05aa3c13d2fff23bae7c993f087e
eis:ES12:ES12C7:e055:r001,eis_matrix,ES12,ES12C7,55,1,,<f8,"[59,18]",aac52af20c874089d0073634e79dddba711b65bfa8f54a58bcaaec9bb9606028,df3ebf7da987ad0e31eebdd074277d1d1cd80db24246c90e6ba558208ca7bca1
eis:ES12:ES12C7:e055:r002,eis_matrix,ES12,ES12C7,55,2,,<f8,"[59,18]",eb3e45207198419ccce54eac6ecaff09bc94039c90ad945e2b2adf64c6cbf2b3,17f4829d1bdda480fb526b08ddac92a527aaadc9607c4619cdc049da9d7e9b8b
eis:ES12:ES12C7:e055:r003,eis_matrix,ES12,ES12C7,55,3,,<f8,"[59,18]",9a3c687fa60584eb6ec06d02e29b9ffc69c2f8692eb8c7c0d252c6f5d3750724,8ec4b30874bbcd131729df9f6de7662ae6ecef28bbba354114169076545c5d66
eis:ES12:ES12C7:e055:r004,eis_matrix,ES12,ES12C7,55,4,,<f8,"[59,18]",d00d02835a52b7a6544c7f0c903a0d4210a8dab6353859be76ff7e87dc7e5838,09fa41cf62ef7e64cd8224aba85df3d75654e385e3ac7929e99b59041ac271af
eis:ES12:ES12C7:e056:r000,eis_matrix,ES12,ES12C7,56,0,,<f8,"[59,18]",c4fb01712f0fdab8852da95ecad24b0e4fd721c8917ebdd0a824661ad2b50239,700646b82148dfdd33d66c4a018e438da3a1697934647b942e9589c15d7aeca3
eis:ES12:ES12C7:e056:r001,eis_matrix,ES12,ES12C7,56,1,,<f8,"[59,18]",7428eaf04fba4c275e04a06438aee24767625aecd13fea7a65e1691fc8d43237,e60f7343fc12a6982c6b6f16b712edec3cfb32a28d876caae1ddb8c488bbf5c7
eis:ES12:ES12C7:e056:r002,eis_matrix,ES12,ES12C7,56,2,,<f8,"[59,18]",d2c038fce65e0637611d1ba199917fc77515739bdf9345539160b31965288053,c9d9c69f1bb597aee517d54e79ea861e0feaf4439c942f6d84626c863cdb27e0
eis:ES12:ES12C7:e056:r003,eis_matrix,ES12,ES12C7,56,3,,<f8,"[59,18]",72c02bd393610fb3716412289fb7a6d6c9b402ddb41c65f575afbeb8a3fd055d,b1c70eb77d4d9fd6dd2a47eb0a21b8aeba652871975c907d2b7cb4a956d6065d
eis:ES12:ES12C7:e056:r004,eis_matrix,ES12,ES12C7,56,4,,<f8,"[59,18]",267fc93cc9ea59027ea9a9e3f664626434d2ba70fc2a31ad8de7667609a9dcf5,169ce7e100e2c7d22e87d45805abb907ccc0e379e251d3c582290835b6f344b4
eis:ES12:ES12C7:e057:r000,eis_matrix,ES12,ES12C7,57,0,,<f8,"[59,18]",b0321e276fa0dd98f4f6b125474a1cfb6a9bf37ec1e5e7adb8153b6fc200e707,92eb757dd4ce2e01ed5a8ab0ff23f7884dfe21c92612ee3e9ce28e328fa94721
eis:ES12:ES12C7:e057:r001,eis_matrix,ES12,ES12C7,57,1,,<f8,"[59,18]",e7b4b1545777e2d181108ba74e1012e0a6a0873d61421f53afd001c8ea20d780,a4294ce3b68c20211ee20df5d7971af3284d4bc852f4a10d2c40ac5badc6b58f
eis:ES12:ES12C7:e057:r002,eis_matrix,ES12,ES12C7,57,2,,<f8,"[59,18]",7c57b4e27a6a72e2e4d521992b18453c86cb0059f476f45b5b4ebfe5f403b64c,5babaa5f9c7a4cb5d77d5fb5101b936a7e8ed90fc5b59e03ad370f59714fe82f
eis:ES12:ES12C7:e057:r003,eis_matrix,ES12,ES12C7,57,3,,<f8,"[59,18]",d905db7eac2aa0cfd934cf50e83046a990f3c98009039ae11a8234bfa32bcc0a,3dac6d27ae9991457379cc02106f024ecd5e5fdf2c86a59791d2a109bc2875c1
eis:ES12:ES12C7:e057:r004,eis_matrix,ES12,ES12C7,57,4,,<f8,"[59,18]",d0af04477d9f124bfe187da8eaa8aef0cd0d60cfe04507fd8033c420c827c041,0aa2721cf81c2ae8b050370d8816b3f38b52ee045f61ae74bceb0c3990497735
eis:ES12:ES12C7:e058:r000,eis_matrix,ES12,ES12C7,58,0,,<f8,"[59,18]",1553b192779b86a77fd399969066d277f5c8230bea9ee7100d6ce5eaa1a1127a,f1892d5cc6aac1de098254e40b77586dc0845c22cb479e7d3353c99dd206ccb2
eis:ES12:ES12C7:e058:r001,eis_matrix,ES12,ES12C7,58,1,,<f8,"[59,18]",1aff1c00694fcb4b6f3dfc092c20e5ee52ac2be075a26edc9a462367bc60b10e,3f2791663815dc8d25087eb69f19d2ecf97f7a084f34ed6477cbdea557f6514a
eis:ES12:ES12C7:e058:r002,eis_matrix,ES12,ES12C7,58,2,,<f8,"[59,18]",fe44e029b84f1033227e444e3ac792c744ce67a6c70af6c3b76c26ba6f46ef94,69ece0e2b23b28579fd7f7fc3699693522cf095cb9f641814d1901744c3106c0
eis:ES12:ES12C7:e058:r003,eis_matrix,ES12,ES12C7,58,3,,<f8,"[59,18]",bde1f8f6c787e74cdd1f505972b56b96842a0a9a270d1e7a9db68734c8f07c6c,e912bc7f3db62ab3a2c050b5f1cf4542d6f47be100b5b3155d792a65c8b70b98
eis:ES12:ES12C7:e058:r004,eis_matrix,ES12,ES12C7,58,4,,<f8,"[59,18]",98bf4edf2cc2100317feb53e9a7a0870ebaaaa2ec775ef1c484808261e1a9f51,6f1f44e8b9b683d79d6df9150904ce2678678aa7a4f3e6b64ff177ddaeb7858c
eis:ES12:ES12C7:e059:r000,eis_matrix,ES12,ES12C7,59,0,,<f8,"[59,18]",9619ec8d9cc26c6183f32d38fd9cd9169141e37abf89b503b6d82c470f73028e,97b2aecbe2bc4ed8d9f189870b83c18d38cc582d1529b4bbdb3bf7b9a496236a
eis:ES12:ES12C7:e059:r001,eis_matrix,ES12,ES12C7,59,1,,<f8,"[59,18]",eb80c0e8bbf4ac300bc43edd7be9f50deaec7f32142bc3ae7b42802a7cc3a0ac,c88b626419ecf6478b2339abc2ecfc7cbbb0962543cdfff99a9409a29678fa9e
eis:ES12:ES12C7:e059:r002,eis_matrix,ES12,ES12C7,59,2,,<f8,"[59,18]",6c5061603478f2e630337ec4b0b55521aca6a1beb10abe226a19ab59dad34607,dac3eb2798c880377cf8a1558008587ed6a720558fce31be452aaba91d357831
eis:ES12:ES12C7:e059:r003,eis_matrix,ES12,ES12C7,59,3,,<f8,"[59,18]",71df61df58134b3a49190e6c25ffa3fe55791efdf7643236b2ff8a717a1fa4e4,c647df60044f0c60aadeec152a4d626e2378f900190ee0bf2c186319bb7933eb
eis:ES12:ES12C7:e059:r004,eis_matrix,ES12,ES12C7,59,4,,<f8,"[59,18]",d2640be2e2d181ee7983a10dbf3212625465020313eab2b0bba8398cbd700c3d,c1028c6470f622c6f52c8757152ea686c36b194a9475bf83eca471359038e55f
eis:ES12:ES12C7:e060:r000,eis_matrix,ES12,ES12C7,60,0,,<f8,"[59,18]",14c0ae802b0ecd35ffee78e3fe706c2903ec933e2074ef20c25f37b39d865642,82bbd025ee26b3add175d9d0be6e1e0c47cabba358e5f855b50fb173aacb0276
eis:ES12:ES12C7:e060:r001,eis_matrix,ES12,ES12C7,60,1,,<f8,"[59,18]",9cffb95472975613fb4f699e1b5cd19e609132538440ac75983ee4cea9c7b5a8,239c7ce8d7ca47c5f4e3f7500b3b675e8ee6cc1708304374c5fa341cb665fc41
eis:ES12:ES12C7:e060:r002,eis_matrix,ES12,ES12C7,60,2,,<f8,"[59,18]",2bd33e2154928699bdacce891dca00d1897d9cce325d90983685b92893476c5f,325cd74fdda3e87a2400b6993ce4123a00cd0083df1ca882e24c4c31d81d6a24
eis:ES12:ES12C7:e060:r003,eis_matrix,ES12,ES12C7,60,3,,<f8,"[59,18]",94c63c268f314aaef3bd39e4905ef8901b1226c42b1f6bf48614c4a30ecb7c70,90cc83bb9839e112c4f3839ae4465a9e3f7229abfd4843f4a90dfa8e731d5518
eis:ES12:ES12C7:e060:r004,eis_matrix,ES12,ES12C7,60,4,,<f8,"[59,18]",4ded95247df867b95fe911d3027114eb6219fee2136b95983bbc270cb82b1c61,b3c52420b870ec9f381d69f0ea35efd1c954577e5649591d0b2f87406b89ab10
eis:ES12:ES12C7:e061:r000,eis_matrix,ES12,ES12C7,61,0,,<f8,"[59,18]",a4844a7baaaf3b4d55439b5b5cf24e7496329e69b3a23b8af1a49612823168f2,64e826ed69d25b5d8a64273bce420f4658b6c3e4c6c733a50cac94967330e006
eis:ES12:ES12C7:e061:r001,eis_matrix,ES12,ES12C7,61,1,,<f8,"[59,18]",f944b9aeb1935cfe7b19c3d9a600b6754abff8782c0547637fdc209e434c7fd4,eb5a3a215f0eaee09b1d93906391647cc715e4516f5e8cbf3c34ff0f75960b9d
eis:ES12:ES12C7:e061:r002,eis_matrix,ES12,ES12C7,61,2,,<f8,"[59,18]",a856f409aa501659ef96d6e844626a7687724f8b4187039ba415b5329317a75b,5a6afd57df1eceece8d8adc53afe4c83ffdd289802f43390e9383f43e857f558
eis:ES12:ES12C7:e061:r003,eis_matrix,ES12,ES12C7,61,3,,<f8,"[59,18]",458b7d40553460465a231601ca72b41a8d3f742a622bbdf82432aea79a0a49df,da2aa18803a01584e060643aa8da527299bd3443b8b0205aab8defe862b5154b
eis:ES12:ES12C7:e061:r004,eis_matrix,ES12,ES12C7,61,4,,<f8,"[59,18]",94e42be38d8e046d630dccc11da3de99abf18f4a4abc712871bca8eb8f44eddf,655b5bf385f47c8565c67dbb28916324b64b7d5ce456823a39b30fb5a96ebb63
eis:ES12:ES12C7:e062:r000,eis_matrix,ES12,ES12C7,62,0,,<f8,"[59,18]",8391ca1c40a4487c0d2380c71a0b3c68c3dd92e1e3e4a623042ff04f25bb3777,8b6689e7f9ef9904dfcaa17d1f74bc4c7630b0e332f80743d332efc835fa1064
eis:ES12:ES12C7:e062:r001,eis_matrix,ES12,ES12C7,62,1,,<f8,"[59,18]",3ed306192367b300bd1ba4ae3050b41036035fa83508b4413816767e844b68c1,a156380d453cca927ff8706637312a66538eefe0891aa0deb71758d51bf1038d
eis:ES12:ES12C7:e062:r002,eis_matrix,ES12,ES12C7,62,2,,<f8,"[59,18]",a3b410fd0f4396f164d19ca34505dabe5e8badf6c5c6167b1303957da6f720da,5d7df37f03bc873573e486e2bea7ad87fe34bd93c19b4ae631df6278275e9cb0
eis:ES12:ES12C7:e062:r003,eis_matrix,ES12,ES12C7,62,3,,<f8,"[59,18]",47896af69c7b1fc7b66f4582e6edc01e09242a711d4edee64d889239f2bfb36c,3318b1495536184f22a21f891b8d0abfdc3f7f81e41ad1c577fc13c68e8fc87a
eis:ES12:ES12C7:e062:r004,eis_matrix,ES12,ES12C7,62,4,,<f8,"[59,18]",7321cdd42ced7366618c038a4db61bba99843ac935a58a4707cd1ffd9f78a005,8aa400ea75dbf943ec8401be163c1adbada1ed6cd3a5afb2c0b443f1e053a3fd
eis:ES12:ES12C7:e063:r000,eis_matrix,ES12,ES12C7,63,0,,<f8,"[59,18]",2403879f8b5f091bb2e0da5df2662dc7e9d6fb2a01a75e1e02136ee3749f8146,c5d24c4b2e1db1597d21f156a0c460b8e318e182498b08bd0a488189b5d203c3
eis:ES12:ES12C7:e063:r001,eis_matrix,ES12,ES12C7,63,1,,<f8,"[59,18]",ba9de458735e778117299184897764a90f09a01dbdc8e745a26da1141f9b1875,e01d4b71d56700dd13f5d9535632e102aab71e0dd13c7537c08ee2c5556fbd48
eis:ES12:ES12C7:e063:r002,eis_matrix,ES12,ES12C7,63,2,,<f8,"[59,18]",dc225fffdbf42339a21d84ae4aad098ea1782405d995e1ab458fc986129738e6,bdb73324f7fec5511b52aed30f2b51be492ac2616bfc947b74cd58f2d0058ca0
eis:ES12:ES12C7:e063:r003,eis_matrix,ES12,ES12C7,63,3,,<f8,"[59,18]",f2201f51f84d55f4e6d169e4b54b0620939cf8e1599a772130018acbc5a66f87,6de9a42e90c45dc7a3cd989a62fd050e0ebb69dac0e6b097bd1e4df6afb3074e
eis:ES12:ES12C7:e063:r004,eis_matrix,ES12,ES12C7,63,4,,<f8,"[59,18]",7540deca765f0cc86ac6beec69b2f2db992e258d46439d885b273cb6ac60551f,2600434a4abd6f91cc27936e43e5c8f4824a2310d26540e84f6982b52d9febe8
eis:ES12:ES12C7:e064:r000,eis_matrix,ES12,ES12C7,64,0,,<f8,"[59,18]",ab5c77f1bf0da9549b0ecfe33c332ba093a90df5fc3d1ba3978dffa92e9afc81,1decf85529e3f8ce584c631700a5cdb2dfa687d76ebd75bf86a3b4bb8c6af938
eis:ES12:ES12C7:e064:r001,eis_matrix,ES12,ES12C7,64,1,,<f8,"[59,18]",9b01b6610818c94459f9d48e8d1459635e401d2ae78fa3522de3968b31cffb8d,9ff442dfcc0df53c15e87902801f8e0c066e4e10560cefb9c3d4ae94fb525635
eis:ES12:ES12C7:e064:r002,eis_matrix,ES12,ES12C7,64,2,,<f8,"[59,18]",aec161d6211a1018305f4feb71e2ba72e5aeddc74e92eb8b3a88138664d58b03,20eb4a230e91119cdc7ec321ca3ac13bf28fbbccf374a17772653bc741f33a44
eis:ES12:ES12C7:e064:r003,eis_matrix,ES12,ES12C7,64,3,,<f8,"[59,18]",3c1070a71e012e0ecd101986d383966198b13d0e37ae6723e71b67fae20331ee,ba55d4964cfe00ac6b9d2564c2f8b18dfaca7452fb2aa73ad72fc06c09920e50
eis:ES12:ES12C7:e064:r004,eis_matrix,ES12,ES12C7,64,4,,<f8,"[59,18]",ba537a619686a4225b78d645b410ebc977b172a7bf0661a3fdefad8972fe44e4,d6c4d1a30a3c9dbe12686e32781637715bd338ff4f6f8affafe672e1e155d5be
eis:ES12:ES12C7:e065:r000,eis_matrix,ES12,ES12C7,65,0,,<f8,"[59,18]",b57649feff95ad9aef1bf325f0d866f36193cb84eb7503e8af6f3556b05c1963,59778567f9ec56689c3a53df91803e5e4782389f9df75acad7de7de773761221
eis:ES12:ES12C7:e065:r001,eis_matrix,ES12,ES12C7,65,1,,<f8,"[59,18]",00591d82da74f797a96e195bba183e2edb8f41d0a3ff9d125b3ee1d6c65477bb,3249fc43290083f4ecd50be40401281fdef37acb47f79566705d6174f7ea3543
eis:ES12:ES12C7:e065:r002,eis_matrix,ES12,ES12C7,65,2,,<f8,"[59,18]",766360712294006df38636a807bb1d247e8f07bf46801d91569ab8376d69e782,c09dca3930492f0351b7e1a0ab757028b9810969c9976547e74acd6775677251
eis:ES12:ES12C7:e065:r003,eis_matrix,ES12,ES12C7,65,3,,<f8,"[59,18]",a7822b28d3ea4e24cf48b27fdcee1d08f6b5b79a71f8a4b935ce0a1a8b48b35a,22636ea5b1c8b3d3d50ba985ac1bfd00555ff79a8d3024d45ffc80c4669c70df
eis:ES12:ES12C7:e065:r004,eis_matrix,ES12,ES12C7,65,4,,<f8,"[59,18]",071791b44ee7c06d14f01dbcbfc51b88653b2c7e5863722af430f2d2ad845843,5c9110928651f2fe0cf2848969535ef9787897d597329a0236b230bbdc7b34a1
eis:ES12:ES12C7:e066:r000,eis_matrix,ES12,ES12C7,66,0,,<f8,"[59,18]",9f159ee9962d218f569435b77b1ce801ca3632be0e64dcb6c79c607c802d691b,831bd2504210b2b5dc3d5e12c660549a4d2f12bd0f22c7aa7e6e293976bf426c
eis:ES12:ES12C7:e066:r001,eis_matrix,ES12,ES12C7,66,1,,<f8,"[59,18]",8f36bc397e45313cb5bdcc51ba2d68a0af6d65b20e695155278e7fba5728bd09,0d6a94ad8671f72126e2ae45a20dd98656f7d5d7c3b273e8edf2898bb4fa0524
eis:ES12:ES12C7:e066:r002,eis_matrix,ES12,ES12C7,66,2,,<f8,"[59,18]",d407cf3b8a0c42680835f8f920dd3466e149e1e977f9d8302597c81f585d9f2f,79b4921082dfe06e68f563afcb5afea900b2af99745b17b3863287e829f0b096
eis:ES12:ES12C7:e066:r003,eis_matrix,ES12,ES12C7,66,3,,<f8,"[59,18]",73ba043db647e87c098ad1246e292f1143ac2db2d2ada07a362b71a14fdfb66f,853074d343e1dbee06787d434d3fc6ef55f774fbd9c90eb267c87c751b1d31ea
eis:ES12:ES12C7:e066:r004,eis_matrix,ES12,ES12C7,66,4,,<f8,"[59,18]",bfd7617ca3a4df3ff37541f8594d195aaedcc7907034cbf7fd786b2bb2de638a,02d491760a826d51330581b33c0c2f613d516e2604ba7d3ebdb15f02a1ef1bd0
eis:ES12:ES12C7:e067:r000,eis_matrix,ES12,ES12C7,67,0,,<f8,"[59,18]",ed33711df260e65844b27cb35f7b0e1f6b8632a0b2fed1fe9a6e34cbf869d330,c1a838490e78c2c5785ef3620304c63aca72db3a6b394d81da9337a57eb8baae
eis:ES12:ES12C7:e067:r001,eis_matrix,ES12,ES12C7,67,1,,<f8,"[59,18]",4306759752f18acb4b34c3aefb00d4bce624b7b3541defe2ad748740bfc92e9f,d2e1bab1bc069616d6863923e2306b306222369bc84b9887dbf49c0f67781c4c
eis:ES12:ES12C7:e067:r002,eis_matrix,ES12,ES12C7,67,2,,<f8,"[59,18]",8469bad34413e70d755cc249a75253922cbf45d0c12d54ffb667816d3e8dadf8,c17ff7909bdcb49a8383a57728c788dccd8f9f637008524bad547b79207268a5
