source_sha256,condition,provisional_unit,event_index,calendar_date_raw,start_clock_raw,finish_clock_raw,elapsed_like_raw,raw_slot_count,eligible_nonempty_count,quarantined_count,structural_empty_count,nonempty_pair_count,raw_order_chronological,sorted_order_raw_indices,acquisition_tie_count,finish_candidate_inferred,causal_availability_status,causal_availability_reason,status
18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C4,52,11/18/2014,11:15 AM,1:15 PM,972,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-11-18T15:05:18.753500,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C4,53,11/19/2014,3:45 PM,10:15 AM,990.5,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-11-19T13:07:43.151500,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C4,54,11/20/2014,2:00 PM,9:30 AM,1010,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-11-20T14:02:13.016600,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C4,55,11/21/2014,3:00 PM,10:00 AM,1029,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-11-21T12:31:36.115600,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C4,56,11/24/2014,2:00 PM,9:30 AM,1096.5,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-11-24T10:49:01.148500,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C4,57,11/25/2014,11:30 AM,3:00 PM,1124,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-11-25T18:39:31.152500,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C4,58,11/26/2014,7:15 PM,10:45 AM,1140.5,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-11-26T12:13:09.715500,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C4,59,12/1/2014,2:15 PM,10:45 AM,1257,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-12-01T12:20:54.980500,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C4,60,12/1/2014,1:20 PM,2:20 PM,1258,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-12-01T15:51:32.721500,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C4,61,12/3/2014,5:30 PM,10:30 AM,1299,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-12-03T12:01:04.717600,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C4,62,12/3/2014,1:15 PM,2:45 PM,1300.5,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-12-03T15:57:36.588500,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C4,63,12/4/2014,4:30 PM,9:30 AM,1317.5,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-12-04T11:11:14.584600,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C4,64,12/5/2014,11:45 AM,10:15 AM,1341,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-12-05T11:30:10.721600,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C4,65,12/8/2014,2:25 PM,9:25 AM,1408,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-12-08T12:18:48.982500,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C4,66,12/10/2014,1:15 PM,1:45 PM,1456.5,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-12-10T15:14:25.585500,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C4,67,12/16/2014,4:05 PM,9:35 AM,1594,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-12-16T11:16:55.720600,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C4,68,2/17/2015,3:00 PM,4:30 PM,3063,5,5,0,0,5,true,"[0,1,2,3,4]",0,2015-02-17T15:47:35.258500,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C4,69,04/20/2015,3:30 PM,6:30 PM,4551,10,5,0,5,5,true,"[1,3,5,7,9]",0,2015-04-20T16:51:53.257500,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C4,70,04/28/2015,11:30 AM,2:00 PM,4748,10,5,0,5,5,true,"[1,3,5,7,9]",0,2015-04-28T13:15:09.258500,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C4,71,05/04/2015,1:30 PM,4:30 PM,4891.5,10,5,0,5,5,true,"[1,3,5,7,9]",0,2015-05-04T15:12:34.345600,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C4,72,05/13/2015,2:00 PM,2:00 PM,5105.5,10,5,0,5,5,true,"[1,3,5,7,9]",0,2015-05-13T15:20:21.348500,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C5,0,9/29/2014,,,0,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-09-29T13:26:28.585600,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C5,1,9/30/2014,,,0,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-09-30T11:46:37.839600,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C5,2,10/1/2014,10:00 AM,12:00 PM,2,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-10-01T15:39:59.401600,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C5,3,10/2/2014,4:00 PM,1:00 PM,23,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-10-02T15:08:27.942500,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C5,4,10/3/2014,4:00 PM,7:20 AM,38.3333,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-10-03T09:32:37.794500,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C5,5,10/3/2014,10:20 AM,12:00 PM,40,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-10-03T13:50:09.660600,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C5,6,10/6/2014,2:25 PM,7:25 AM,105,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-10-06T09:05:51.804600,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C5,7,10/6/2014,9:40 AM,12:40 PM,108,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-10-06T14:17:19.933600,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C5,8,10/7/2014,2:55 PM,7:55 AM,125,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-10-07T09:08:32.806500,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C5,9,10/7/2014,9:45 AM,12:45 PM,128,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-10-07T14:11:46.939600,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C5,10,10/8/2014,3:00 PM,9:00 AM,146,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-10-08T10:41:46.677600,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C5,11,10/9/2014,11:30 AM,7:30 AM,166,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-10-09T09:01:42.673500,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C5,12,10/10/2014,9:40 AM,7:40 AM,188,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-10-10T09:26:43.528500,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C5,13,10/10/2014,10:15 AM,2:15 PM,192,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-10-10T15:52:09.254600,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C5,14,10/13/2014,4:25 PM,11:25 AM,259,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-10-13T12:42:58.212500,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C5,15,10/14/2014,1:45 PM,7:45 AM,277,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-10-14T09:53:24.597600,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C5,16,10/14/2014,10:30 AM,12:30 PM,279,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-10-14T13:56:54.661500,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C5,17,10/15/2014,2:50 PM,8:30 AM,296.66,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-10-15T10:06:04.536600,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C5,18,10/16/2014,10:40 AM,7:00 AM,317,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-10-16T08:45:10.935600,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C5,19,10/17/2014,10:00 AM,9:00 AM,352,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-10-17T10:21:27.671500,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C5,20,10/17/2014,11:30 AM,2:30 PM,355,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-10-17T16:17:14.803600,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C5,21,10/20/2014,4:30 PM,9:00 AM,419.5,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-10-20T10:18:29.516500,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C5,22,10/20/2014,11:15 AM,1:45 PM,422,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-10-20T15:19:22.384600,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C5,23,10/21/2014,4:00 PM,7:00 AM,437,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-10-21T08:50:46.517500,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C5,24,10/21/2014,10:00 AM,3:00 PM,442,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-10-21T16:28:46.526600,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C5,25,10/22/2014,5:15 PM,7:15 AM,456,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-10-22T08:40:56.805500,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C5,26,10/23/2014,4:40 PM,9:10 AM,472.5,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-10-23T10:42:07.262500,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C5,27,10/24/2014,11:45 AM,9:15 AM,494,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-10-24T10:44:17.170600,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C5,28,10/24/2014,12:10 PM,2:10 PM,496,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-10-24T15:39:30.444600,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C5,29,10/27/2014,4:30 PM,8:30 AM,560,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-10-27T09:55:35.597600,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C5,30,10/27/2014,11:35 AM,1:35 PM,562,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-10-27T14:55:15.456600,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C5,31,10/28/2014,3:45 PM,8:15 AM,578.5,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-10-28T11:14:47.194600,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C5,32,10/29/2014,12:15 PM,7:15 AM,597.5,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-10-29T08:43:42.596500,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C5,33,10/29/2014,9:20 AM,1:50 PM,602,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-10-29T15:40:29.038500,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C5,34,10/30/2014,4:15 PM,9:15 AM,619,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-10-30T10:51:42.455600,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C5,35,10/30/2014,11:25 AM,3:25 PM,623,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-10-30T17:30:12.039500,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C5,36,10/31/2014,6:05 PM,9:15 AM,650.25,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-10-31T10:49:55.233500,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C5,37,11/3/2014,11:45 AM,8:30 AM,719,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-11-03T09:53:52.189500,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C5,38,11/4/2014,10:30 AM,8:00 AM,740.5,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-11-04T09:33:02.183600,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C5,39,11/5/2014,2:30 PM,9:00 AM,759,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-11-05T14:15:11.061500,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C5,40,11/6/2014,3:45 PM,8:15 AM,775.5,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-11-06T09:56:17.059600,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C5,41,11/6/2014,10:40 AM,2:20 PM,779,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-11-06T16:09:32.910500,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C5,42,11/7/2014,5:00 PM,1:00 PM,799,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-11-07T15:16:28.281500,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C5,43,11/10/2014,10:00 AM,1:00 PM,802,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-11-10T14:48:13.278500,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C5,44,11/12/2014,3:30 PM,9:00 AM,843.5,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-11-12T11:07:22.148600,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C5,45,11/12/2014,12:00 PM,4:30 PM,848,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-11-12T18:20:38.151500,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C5,46,11/13/2014,7:00 PM,8:00 AM,861,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-11-13T09:24:23.718600,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C5,47,11/13/2014,10:00 AM,2:00 PM,865,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-11-13T15:56:47.149500,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C5,48,11/14/2014,4:45 PM,2:15 PM,886.5,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-11-14T15:57:19.281600,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C5,49,11/17/2014,5:00 PM,10:00 AM,951.5,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-11-17T11:40:42.150500,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C5,50,11/17/2014,12:30 PM,2:00 PM,953,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-11-17T15:18:41.983600,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C5,51,11/18/2014,4:15 PM,9:15 AM,970,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-11-18T10:37:57.146600,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C5,52,11/18/2014,11:15 AM,1:15 PM,972,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-11-18T15:09:18.716500,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C5,53,11/19/2014,3:45 PM,10:15 AM,990.5,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-11-19T13:12:17.851500,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C5,54,11/20/2014,2:00 PM,9:30 AM,1010,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-11-20T14:05:22.719600,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C5,55,11/21/2014,3:00 PM,10:00 AM,1029,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-11-21T12:41:21.981500,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C5,56,11/24/2014,2:00 PM,9:30 AM,1096.5,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-11-24T10:53:09.150600,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C5,57,11/25/2014,11:30 AM,3:00 PM,1124,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-11-25T18:43:11.719500,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C5,58,11/26/2014,7:15 PM,10:45 AM,1140.5,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-11-26T12:16:45.587600,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C5,59,12/1/2014,2:15 PM,10:45 AM,1257,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-12-01T12:25:23.675600,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C5,60,12/1/2014,1:20 PM,2:20 PM,1258,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-12-01T15:56:26.585500,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C5,61,12/3/2014,5:30 PM,10:30 AM,1299,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-12-03T12:08:08.720500,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C5,62,12/3/2014,1:15 PM,2:45 PM,1300.5,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-12-03T16:01:19.588500,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C5,63,12/4/2014,4:30 PM,9:30 AM,1317.5,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-12-04T11:14:29.716600,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C5,64,12/5/2014,11:45 AM,10:15 AM,1341,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-12-05T11:33:17.582600,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C5,65,12/8/2014,2:25 PM,9:25 AM,1408,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-12-08T12:24:10.018500,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C5,66,12/10/2014,1:15 PM,1:45 PM,1456.5,5,5,0,0,5,true,"[0,1,2,3,4]",0,2014-12-10T15:18:32.452500,BLOCKED,saved_finish_absent_start_plus_max_time_only_inferred,passed
