item_id,source_sha256,condition,provisional_unit,event_index,raw_replicate_index,header_reference_status,data_reference_status,pair_status,raw_slot_class,column_schema_status,header_sha256,matrix_content_sha256,acquisition_start,finish_candidate_inferred,finish_evidence,sorted_replicate_rank,eligibility,quarantine_reason
eis:ES12:ES12C6:e037:r004,18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C6,37,4,resolved,resolved,paired_nonempty,eligible,passed,406d5152feabf6236d0f9b35b9db4533e7b5c5333311330c6139e361b5196ebc,1c51081a184bac7dd6dcedd5b08b713ffa1fcc8ff15405425448beec38921cf4,2014-11-03T09:57:38,2014-11-03T09:57:58.192600,inferred_start_plus_max_time_s,4,eligible,
eis:ES12:ES12C6:e038:r000,18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C6,38,0,resolved,resolved,paired_nonempty,eligible,passed,29041b244baa68203c9bc35da76cebb798a5ae6d3996e25cbabffbbddef1314f,22c595075e379d9644f98c9342cb4f4e6063c39fcb4d30b4f191b19229b3100d,2014-11-04T09:34:06,2014-11-04T09:34:26.202600,inferred_start_plus_max_time_s,0,eligible,
eis:ES12:ES12C6:e038:r001,18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C6,38,1,resolved,resolved,paired_nonempty,eligible,passed,80d2602f0d4cfc231ceb85225f1fc1906ec4eae33dad87b39a08092f11aedd43,b8cdefdb1ede10af3387145058d156f90bdd4668cb5a035253ea5e831a5bd2f2,2014-11-04T09:34:42,2014-11-04T09:35:02.060500,inferred_start_plus_max_time_s,1,eligible,
eis:ES12:ES12C6:e038:r002,18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C6,38,2,resolved,resolved,paired_nonempty,eligible,passed,7e8944d5cb655f95c1e2b3a19835c221b6f5a8a938ec437a4294252292b7e89e,ca505e1e6971a7f9d03462680cc054ab9a43be10e7be7f528c0e92f2f9d86ec4,2014-11-04T09:35:20,2014-11-04T09:35:40.059600,inferred_start_plus_max_time_s,2,eligible,
eis:ES12:ES12C6:e038:r003,18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C6,38,3,resolved,resolved,paired_nonempty,eligible,passed,35c8597301f859a6748b346c5d4ce874f8e6b920f526634dddd0d0d388a7b1a9,212a7db064d3d032bbed96502506be00b8f27ad77a23b9e17a5ff3771d95cbc4,2014-11-04T09:35:55,2014-11-04T09:36:15.331500,inferred_start_plus_max_time_s,3,eligible,
eis:ES12:ES12C6:e038:r004,18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C6,38,4,resolved,resolved,paired_nonempty,eligible,passed,12d31620cdb6040fadf8cab835d45b1fdb03edc789e5747927b62bfbe70176ff,377ae8ecd7b34af5dc799589b9efe4e1d93ab0e0223f6e64a29ad6fbd3f27951,2014-11-04T09:37:39,2014-11-04T09:37:59.057500,inferred_start_plus_max_time_s,4,eligible,
eis:ES12:ES12C6:e039:r000,18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C6,39,0,resolved,resolved,paired_nonempty,eligible,passed,eb963adf0183e20a7eb5834f0fb2c6280efca9e07d7396a1c3fd0a438bf3826e,26d824e4bbdcc23be00e4a6dd9716d7d006f5980b36fdb61964888a8260b62bd,2014-11-05T14:24:54,2014-11-05T14:25:14.279600,inferred_start_plus_max_time_s,0,eligible,
eis:ES12:ES12C6:e039:r001,18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C6,39,1,resolved,resolved,paired_nonempty,eligible,passed,8d700935b62b2224c6a4150e44912e74d2168af38e98aa8bc656a4621fa495be,ffce42cfd6cfaf8eb7b85b8f0575dd7a82326241e6addb7084b4b1c6beca313a,2014-11-05T14:25:32,2014-11-05T14:25:52.129500,inferred_start_plus_max_time_s,1,eligible,
eis:ES12:ES12C6:e039:r002,18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C6,39,2,resolved,resolved,paired_nonempty,eligible,passed,5646940acac78a34c1cb87ca5233bc538cd6d725ac169508cfad3436fc80ba7e,c45a344452609c885eab239e71e80bc1c399f526e825eb5e6000940c81176a86,2014-11-05T14:26:16,2014-11-05T14:26:36.059500,inferred_start_plus_max_time_s,2,eligible,
eis:ES12:ES12C6:e039:r003,18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C6,39,3,resolved,resolved,paired_nonempty,eligible,passed,af4da3607577cc69a74cb5751165614285a0dc9ec8e3656de7f4c980652cf151,384b4f8ec1ee0b42564549b1d67e015980b79e0836ab1e97bb44e352295e29bf,2014-11-05T14:26:56,2014-11-05T14:27:16.060500,inferred_start_plus_max_time_s,3,eligible,
eis:ES12:ES12C6:e039:r004,18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C6,39,4,resolved,resolved,paired_nonempty,eligible,passed,b74d833a4dd4f707e7ff5ccd1bafbc1345c7c398f09a8a9aab4f42dee1d71087,eb33f88f097d66bba05864eb652d19f4375588d2715f10b1899be1472f4a2072,2014-11-05T14:27:58,2014-11-05T14:28:18.042600,inferred_start_plus_max_time_s,4,eligible,
eis:ES12:ES12C6:e040:r000,18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C6,40,0,resolved,resolved,paired_nonempty,eligible,passed,1ffab4d0baee018440b2c30fc25e0f1f7c9b7db993c251bb81f87132434fbae8,ad029639b0c2f4bc1c6835d00da49a3974e793874f0a31ebc70f7c076f26f5d6,2014-11-06T09:57:12,2014-11-06T09:57:32.282600,inferred_start_plus_max_time_s,0,eligible,
eis:ES12:ES12C6:e040:r001,18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C6,40,1,resolved,resolved,paired_nonempty,eligible,passed,6a1638cb2d02d5b193eb7c34e64bd15bc153a16ba5a8b7e0087d97181c7ccf81,ef951bb85536d6b774115cf461f84a6afaac77db16cc8eb75ab063265969ba26,2014-11-06T09:57:59,2014-11-06T09:58:19.058500,inferred_start_plus_max_time_s,1,eligible,
eis:ES12:ES12C6:e040:r002,18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C6,40,2,resolved,resolved,paired_nonempty,eligible,passed,d457540950cdfe10446ff9bf01223911e7164256763a960bc3923f4046dd2c68,e5dad1c4e015a0a214735c40f826473393bf937ed34c822a786e0622c19d6ec1,2014-11-06T09:58:32,2014-11-06T09:58:52.199500,inferred_start_plus_max_time_s,2,eligible,
eis:ES12:ES12C6:e040:r003,18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C6,40,3,resolved,resolved,paired_nonempty,eligible,passed,7f0d8d2eab03e2033af6a07605fc464df66bdec438e1e44c13e7dd947b8c37c6,f91f14ec70a5e3f6e5633ccf911b3678c68d419537d661648b5f3f1faabbd0b4,2014-11-06T09:59:22,2014-11-06T09:59:42.058600,inferred_start_plus_max_time_s,3,eligible,
eis:ES12:ES12C6:e040:r004,18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C6,40,4,resolved,resolved,paired_nonempty,eligible,passed,c3bdb0cdec928c12e13301ba7333b4308bfd9e3615500ec9d3c08f4f2a933930,014b4e9094dc4416f69adce8f585c24553a25dff4aca36d1795e01fe95d0f886,2014-11-06T10:00:09,2014-11-06T10:00:29.191600,inferred_start_plus_max_time_s,4,eligible,
eis:ES12:ES12C6:e041:r000,18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C6,41,0,resolved,resolved,paired_nonempty,eligible,passed,2e47a1eb89bb368924786754f60c36efa072c577a112b8577c6ec5e0a8213b9d,4c986544f48f2313b6c89f6ddd2cf682cc6e2b9baf6740e178595f386bb070f2,2014-11-06T16:10:48,2014-11-06T16:11:08.417600,inferred_start_plus_max_time_s,0,eligible,
eis:ES12:ES12C6:e041:r001,18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C6,41,1,resolved,resolved,paired_nonempty,eligible,passed,53538294850533af884e179c4407760efbc7b2bf253d335d3ec622d4e40dca14,e1fd3c9d24d10846503ee7d254d2a1bc4f0bbf22e7c0fde3adf9d10eb988a839,2014-11-06T16:12:28,2014-11-06T16:12:47.913600,inferred_start_plus_max_time_s,1,eligible,
eis:ES12:ES12C6:e041:r002,18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C6,41,2,resolved,resolved,paired_nonempty,eligible,passed,35fc281f65a22aad55d5f38255086536a367aac49c5f3fe1d93fd90461aded78,ad715f838eb5f67ae9fe5a8c5b6c8135c30e00fc4d6f047ac6415f597e597726,2014-11-06T16:13:06,2014-11-06T16:13:26.059500,inferred_start_plus_max_time_s,2,eligible,
eis:ES12:ES12C6:e041:r003,18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C6,41,3,resolved,resolved,paired_nonempty,eligible,passed,89d629e05fa930a4e693b9fbfa10704c15ba555448962d2c9e0f1ad603b11ab1,8393e938a8c58989c2811c1a064eb490fa6e3ab3fcba228672e733edff903f9d,2014-11-06T16:14:00,2014-11-06T16:14:20.061500,inferred_start_plus_max_time_s,3,eligible,
eis:ES12:ES12C6:e041:r004,18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C6,41,4,resolved,resolved,paired_nonempty,eligible,passed,52369e32f8126c68ce786e0f33d4b5cf69f825949b547140a4f7a27804226370,0b5775b39720888af35eabbd4b2f65fbeb8c560763c1f0d738a1169cb0121c8d,2014-11-06T16:14:45,2014-11-06T16:15:05.063500,inferred_start_plus_max_time_s,4,eligible,
eis:ES12:ES12C6:e042:r000,18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C6,42,0,resolved,resolved,paired_nonempty,eligible,passed,0d751a039056f31de32e2dac1799d341773ed35bf15a89484248e0a9fb5ea26e,7c81d6c926407c0a35d469bd56973c10705858c27479813082c027d1e86bf06a,2014-11-07T15:17:23,2014-11-07T15:17:43.190500,inferred_start_plus_max_time_s,0,eligible,
eis:ES12:ES12C6:e042:r001,18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C6,42,1,resolved,resolved,paired_nonempty,eligible,passed,57b6fb20096ec81d71562e942764abdcd204a295b97aeb880c9a3952915ad634,103d98f4a07e2ac3f2e2efcfbed335b2a31d47e2bf77821c1332a097bffef670,2014-11-07T15:17:57,2014-11-07T15:18:17.332600,inferred_start_plus_max_time_s,1,eligible,
eis:ES12:ES12C6:e042:r002,18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C6,42,2,resolved,resolved,paired_nonempty,eligible,passed,01a4c030c869bd616252115f2414ea86163a1973980f77751f0b02eefd08088e,b18829b741681eea1f36f02ce6128faf062e4a63ded39a34beeda8e9aead2ea4,2014-11-07T15:18:39,2014-11-07T15:18:59.189500,inferred_start_plus_max_time_s,2,eligible,
eis:ES12:ES12C6:e042:r003,18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C6,42,3,resolved,resolved,paired_nonempty,eligible,passed,4295bfe48882e7cd8d19ebe625b1ccca1e01218421b67a8b07db2b733d5accdb,3eb87c1f6134504b96522effb6f914107869fba01d8b1eac950124c7877a1074,2014-11-07T15:19:13,2014-11-07T15:19:33.336600,inferred_start_plus_max_time_s,3,eligible,
eis:ES12:ES12C6:e042:r004,18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C6,42,4,resolved,resolved,paired_nonempty,eligible,passed,d853ffed96c96592f34b96274b0510b74016c497209b1a27edb86408e1dcd1cc,210f305813a90916e9462b69a71b18f5b84af5445d7b09ebb0d6330fe9bf0892,2014-11-07T15:19:45,2014-11-07T15:20:05.190600,inferred_start_plus_max_time_s,4,eligible,
eis:ES12:ES12C6:e043:r000,18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C6,43,0,resolved,resolved,paired_nonempty,eligible,passed,98793ba0a3e64eab9eb1069e767e54d9ca8cafa07cc79a95dedf356263e3d036,79c7f1839a58cea4b04cf92085042f961858dfe26e0baecec4c0adef37daa2da,2014-11-10T14:49:13,2014-11-10T14:49:33.114500,inferred_start_plus_max_time_s,0,eligible,
eis:ES12:ES12C6:e043:r001,18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C6,43,1,resolved,resolved,paired_nonempty,eligible,passed,796758db715853e05cd7c4d874411fc3eeab6c9558d088c219df25fe10d2aa41,5989fec0c0f3e506f35f66628164a009043f7aeebdbe712b53343ce6905df720,2014-11-10T14:49:58,2014-11-10T14:50:18.144600,inferred_start_plus_max_time_s,1,eligible,
eis:ES12:ES12C6:e043:r002,18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C6,43,2,resolved,resolved,paired_nonempty,eligible,passed,49c2b4b3b282d8ff9f9cc54a108c0f6c2347472e137a3fd6b75912d74b5e6e4c,f595d891ef3c9dd281df178fbf3349f13985e19ea116c782e8ccdbeeaa30e5c6,2014-11-10T14:50:36,2014-11-10T14:50:56.247600,inferred_start_plus_max_time_s,2,eligible,
eis:ES12:ES12C6:e043:r003,18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C6,43,3,resolved,resolved,paired_nonempty,eligible,passed,546dedfdaf4bcb251ac2fc64364f2e421d6f0ee28a90b1abca130a03c6620d8a,e82833bedbcecb3ebc7cde4a8ea2baa54205e81d318cebf907fc81d6d93012cc,2014-11-10T14:51:08,2014-11-10T14:51:28.281600,inferred_start_plus_max_time_s,3,eligible,
eis:ES12:ES12C6:e043:r004,18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C6,43,4,resolved,resolved,paired_nonempty,eligible,passed,10e3b3123403841fe41c3af00d05904bea9855cf332d3da12977f1250883f9a0,ad6d0b2a5447e0e0a4b6afc09d4f9c4a18f74f6dc9c9e07efc52f811cddc5e5b,2014-11-10T14:51:44,2014-11-10T14:52:04.277500,inferred_start_plus_max_time_s,4,eligible,
eis:ES12:ES12C6:e044:r000,18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C6,44,0,resolved,resolved,paired_nonempty,eligible,passed,f44e011c380046f2aaa66afa0a0fb1a2c7c26091cce1e169a8249d616e050bdb,07af9af682600bbaa2b31cd1146b5a23f6ae8b944c733238514afd59f75a59d7,2014-11-12T11:08:39,2014-11-12T11:08:59.149600,inferred_start_plus_max_time_s,0,eligible,
eis:ES12:ES12C6:e044:r001,18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C6,44,1,resolved,resolved,paired_nonempty,eligible,passed,6430a5bd285bb2c7800e84f2cb20a3f36f6289467d1c831cd51999e53a0eb75b,17b1e2affe14e69334f25fb20d6773f366b54907ed02e77ed8c89dc6c2daad69,2014-11-12T11:09:11,2014-11-12T11:09:31.147500,inferred_start_plus_max_time_s,1,eligible,
eis:ES12:ES12C6:e044:r002,18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C6,44,2,resolved,resolved,paired_nonempty,eligible,passed,8a517450adf33f1a3b37813c36a00f5a3f7f4622ae13e33114d104130d9475cc,eaa4d834e772cc7d50ed84f38c14b05ae9d92b326c38c4445b3730d74431da46,2014-11-12T11:09:52,2014-11-12T11:10:12.147500,inferred_start_plus_max_time_s,2,eligible,
eis:ES12:ES12C6:e044:r003,18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C6,44,3,resolved,resolved,paired_nonempty,eligible,passed,01f83f9d4722eff9405821585e6718e8602ef5069fa9a7b1e53503c73cf56f34,b933aaf0bb50ce17d615f14b508acf2c22f8233e2503c5e3f34d7ed4892c0203,2014-11-12T11:10:29,2014-11-12T11:10:49.112600,inferred_start_plus_max_time_s,3,eligible,
eis:ES12:ES12C6:e044:r004,18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C6,44,4,resolved,resolved,paired_nonempty,eligible,passed,40cf4bc4dccab469fb6aae98d619c08eaf1c161ccaf2d633c53120671c7933ce,6dc00f8fe6ded551819fe689d90c2d73a167b85d25476fc6cc3faa632f08cec7,2014-11-12T11:11:02,2014-11-12T11:11:22.282600,inferred_start_plus_max_time_s,4,eligible,
eis:ES12:ES12C6:e045:r000,18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C6,45,0,resolved,resolved,paired_nonempty,eligible,passed,d2b741e830dfbb8039da3fb7b61413e74ab3bd512a836f212cca7f4ea705d8c9,98ff711e023b0ab0e9108e83af38b0c43461a35e7a4ca4ef5e0f339c24cbd537,2014-11-12T18:23:03,2014-11-12T18:23:23.247600,inferred_start_plus_max_time_s,0,eligible,
eis:ES12:ES12C6:e045:r001,18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C6,45,1,resolved,resolved,paired_nonempty,eligible,passed,ffa8afa5a0edb33dc478ef6ad92769b54b9059a4055be0c7cd46385227418deb,5bc585c0d7711240a22b805dcdf8379d0294708a87b3c5eb11b0c6d372dd9b29,2014-11-12T18:23:41,2014-11-12T18:24:01.281600,inferred_start_plus_max_time_s,1,eligible,
eis:ES12:ES12C6:e045:r002,18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C6,45,2,resolved,resolved,paired_nonempty,eligible,passed,08468a75d5229e8912ceaa32c47dc602f86535b405a4eba3b74169b332fd799f,7ded04624048c2d0ed6d1bfab87dcdbdbd291e0dfb95a58c6f4388845c1509e8,2014-11-12T18:24:56,2014-11-12T18:25:16.060600,inferred_start_plus_max_time_s,2,eligible,
eis:ES12:ES12C6:e045:r003,18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C6,45,3,resolved,resolved,paired_nonempty,eligible,passed,7b18cefddc177ab277e0435395588b91c8dbcc2ef4f8bbfcbaee1d84d8d4cfda,96ae12bb0ce4c358b3a35ca5d640ff5423b017b1198b95a7cae68d1b46a538e5,2014-11-12T18:25:31,2014-11-12T18:25:51.199600,inferred_start_plus_max_time_s,3,eligible,
eis:ES12:ES12C6:e045:r004,18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C6,45,4,resolved,resolved,paired_nonempty,eligible,passed,384b9a7802628c1964f0e1e76c38f3ed952b8cd44ebcbfc7a2295e19d20ee578,548190b1df294e2e522e263209e6b803694aec1cda9899c74ff849c78f010b82,2014-11-12T18:26:04,2014-11-12T18:26:24.062500,inferred_start_plus_max_time_s,4,eligible,
eis:ES12:ES12C6:e046:r000,18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C6,46,0,resolved,resolved,paired_nonempty,eligible,passed,88fb642b41a3a0069596a66473b07e6b3741f164cd7fc9aec4e7ac0a779149b1,8866f595d61621b6306788a5075ec1069458ea8d088eb8a1a7b769186d54b8fb,2014-11-13T09:25:26,2014-11-13T09:25:45.719500,inferred_start_plus_max_time_s,0,eligible,
eis:ES12:ES12C6:e046:r001,18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C6,46,1,resolved,resolved,paired_nonempty,eligible,passed,ab17fb592f5f0a3ccc32561f2982afbecc747fef2157d41354f95b2bb9882c8e,b0c2517a16a47526575b45ab39c6bc7a1a22d8760061d9044655971e5b56abff,2014-11-13T09:25:57,2014-11-13T09:26:17.015500,inferred_start_plus_max_time_s,1,eligible,
eis:ES12:ES12C6:e046:r002,18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C6,46,2,resolved,resolved,paired_nonempty,eligible,passed,6136cdc2c4bd77ee472bd44ac99e19857dba45738ee1157a17141e0baf472acc,3d54c235dc908ac7abb9f4864d5112da7e29f2ab6709af91237a4c027bf33245,2014-11-13T09:26:29,2014-11-13T09:26:48.982500,inferred_start_plus_max_time_s,2,eligible,
eis:ES12:ES12C6:e046:r003,18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C6,46,3,resolved,resolved,paired_nonempty,eligible,passed,b8bd03887bc6e42586ce3fdd3a3a79c1238942e3f2f35a7eae0fa83ed674a3bc,83f405d2a7ab4434200c2bead90c873162424351f0cd912bde31fa6dbbf1044b,2014-11-13T09:27:11,2014-11-13T09:27:30.981500,inferred_start_plus_max_time_s,3,eligible,
eis:ES12:ES12C6:e046:r004,18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C6,46,4,resolved,resolved,paired_nonempty,eligible,passed,86cbbd28ae8bc79653d435561a789f9a7b3e8da33fdc5a10fcdece496969868b,650e5dae25857909fb698023b46f2e33e18bd7ef673412f717226e99bea6c2a4,2014-11-13T09:27:46,2014-11-13T09:28:06.150600,inferred_start_plus_max_time_s,4,eligible,
eis:ES12:ES12C6:e047:r000,18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C6,47,0,resolved,resolved,paired_nonempty,eligible,passed,b1a6387605333c6cb6726702e3b1f265811b2777a97087b97ce1e7180689b1b3,4f60a58018c971a51cee9f16719647bf5ff64a367aa5f9adf991cec0a1a1e360,2014-11-13T15:57:51,2014-11-13T15:58:11.111500,inferred_start_plus_max_time_s,0,eligible,
eis:ES12:ES12C6:e047:r001,18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C6,47,1,resolved,resolved,paired_nonempty,eligible,passed,1352e6e2f10048f1908c2d338668a3ca6aa046c75e2157811bd4adafb522f564,f71176ffe57af569a687b599502e4c52f13918195dab3c60fd5bcd593d52dfce,2014-11-13T15:58:53,2014-11-13T15:59:13.149600,inferred_start_plus_max_time_s,1,eligible,
eis:ES12:ES12C6:e047:r002,18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C6,47,2,resolved,resolved,paired_nonempty,eligible,passed,effd7faa2c1ba8657be991eb2b7820b5b6283ae0192a2240c9cd526009796bdc,79553316e873a659be90b12a4c6c1504c2f0dff1e1e312a723c0baa71916bb2b,2014-11-13T15:59:25,2014-11-13T15:59:45.286600,inferred_start_plus_max_time_s,2,eligible,
eis:ES12:ES12C6:e047:r003,18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C6,47,3,resolved,resolved,paired_nonempty,eligible,passed,be096ea67714d97491c70481ba0bfc784ecde1e34dbae1288345457236283c84,3f5142fe89e01121ee2226b08f29296bce508d4e3b44df7bd5adaeb257acf5b4,2014-11-13T16:00:17,2014-11-13T16:00:37.062600,inferred_start_plus_max_time_s,3,eligible,
eis:ES12:ES12C6:e047:r004,18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C6,47,4,resolved,resolved,paired_nonempty,eligible,passed,ddfcc4a2ffdc710a697eaa38f8020145cb2b657f365d4fbfb55cb7961a7bc4e4,427086f4b531c0bb42c39ddd9ba861f620ae0e234aa48ada1a22def30eefac17,2014-11-13T16:01:00,2014-11-13T16:01:20.128600,inferred_start_plus_max_time_s,4,eligible,
eis:ES12:ES12C6:e048:r000,18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C6,48,0,resolved,resolved,paired_nonempty,eligible,passed,d8ca28442bf999885f2483ea98fafe4c6f60094bf128d4da90318359fae10a82,8f7ca0e996104c8e39a994d53f825ee781e460e3cbb9c8a40878aa61ffabff22,2014-11-14T15:58:26,2014-11-14T15:58:45.717500,inferred_start_plus_max_time_s,0,eligible,
eis:ES12:ES12C6:e048:r001,18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C6,48,1,resolved,resolved,paired_nonempty,eligible,passed,451e897ac46a24476d647df76533b36c85a181c084f13b611609b5edc9fddea5,c5a12f0018cd28c542f5958426610dfd31755a3dd682880e3b63bc01ada9c400,2014-11-14T15:59:13,2014-11-14T15:59:33.150600,inferred_start_plus_max_time_s,1,eligible,
eis:ES12:ES12C6:e048:r002,18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C6,48,2,resolved,resolved,paired_nonempty,eligible,passed,be61bd80bf246a3403dc35c21adaeec42ce1e2a9b6d2c012a9ad46b59818b73b,1d159bf2db76448d6ad69d609f09c4d51eee9435f1a399843cd75d7f5572110a,2014-11-14T15:59:52,2014-11-14T16:00:12.115500,inferred_start_plus_max_time_s,2,eligible,
eis:ES12:ES12C6:e048:r003,18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C6,48,3,resolved,resolved,paired_nonempty,eligible,passed,91579fa2b6572ad2ab7d31d08cdb7ca36c6676cddfea1426fc1ed435649c8577,1b3f9de515f519843e9dc560cfa7ac91170e8bdf08349d8128afffb18880b8f3,2014-11-14T16:00:29,2014-11-14T16:00:49.147600,inferred_start_plus_max_time_s,3,eligible,
eis:ES12:ES12C6:e048:r004,18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C6,48,4,resolved,resolved,paired_nonempty,eligible,passed,40f9cb94ec6bb12cfd4abe37549574bc57c99ea3e0585b986f13eb88e1374788,c00700ea393eaa45409e22f16b75251bc3c76aed88e7492dc44ee13de6c2eea1,2014-11-14T16:01:06,2014-11-14T16:01:26.283500,inferred_start_plus_max_time_s,4,eligible,
eis:ES12:ES12C6:e049:r000,18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C6,49,0,resolved,resolved,paired_nonempty,eligible,passed,96531155d7c22cb39605560f389bc6bdf7e174a75a876285e0c8d463b243b3c6,24d69d82138e27568c950785355645e54a50c2e9f2a4b17378b68cad5acd68d0,2014-11-17T11:41:48,2014-11-17T11:42:08.150500,inferred_start_plus_max_time_s,0,eligible,
eis:ES12:ES12C6:e049:r001,18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C6,49,1,resolved,resolved,paired_nonempty,eligible,passed,5a74414206175c3429acbac92815a4d0606850ecfca91c4d00865dc6c293a0f1,c62ef0f910368d55b9b28678198264d48d08f9ee85e665c4d53a67788e5ec1fb,2014-11-17T11:43:15,2014-11-17T11:43:35.149500,inferred_start_plus_max_time_s,2,eligible,
