item_id,source_sha256,condition,provisional_unit,event_index,raw_replicate_index,raw_shape,canonical_shape,raw_token_count,canonical_column_count,column_token_nul_sha256,column_mapping_status,n_raw_rows,n_preamble,n_frequency,invalid_frequency_count,preamble_status,positive_sweep_status,positive_grid_sha256,algebra_status,algebra_max_scaled_error,finite_count,nan_count,inf_count,matrix_content_sha256,status
eis:ES12:ES12C5:e067:r001,18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C5,67,1,"[18,59]","[59,18]",20,18,54f470b08afd092df6cadc7416935e539aa20ff07ef66595ecffb7efbf39ad09,passed,59,8,51,0,passed,passed,aa3342e1e33b3a41b1abdcbc916f81f48066ab65a84988a8ce8c9cfeb79c0629,passed,1.8396431056930819e-07,1062,0,0,982cd7dfd7d706df6c8132e8b7a3a5c42cd4946c6d4312d2ead434cd1c5a3612,passed
eis:ES12:ES12C5:e067:r002,18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C5,67,2,"[18,59]","[59,18]",20,18,54f470b08afd092df6cadc7416935e539aa20ff07ef66595ecffb7efbf39ad09,passed,59,8,51,0,passed,passed,aa3342e1e33b3a41b1abdcbc916f81f48066ab65a84988a8ce8c9cfeb79c0629,passed,2.3738877263940069e-07,1062,0,0,20dffcd78e5720381cb51898366050faf73712551a95b4877286036c16c22c17,passed
eis:ES12:ES12C5:e067:r003,18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C5,67,3,"[18,59]","[59,18]",20,18,54f470b08afd092df6cadc7416935e539aa20ff07ef66595ecffb7efbf39ad09,passed,59,8,51,0,passed,passed,aa3342e1e33b3a41b1abdcbc916f81f48066ab65a84988a8ce8c9cfeb79c0629,passed,1.9861711264194144e-07,1062,0,0,e4ff3e05baea451bad19a86177b283d348b9b99f623974e846b283c86f0e6804,passed
eis:ES12:ES12C5:e067:r004,18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C5,67,4,"[18,59]","[59,18]",20,18,54f470b08afd092df6cadc7416935e539aa20ff07ef66595ecffb7efbf39ad09,passed,59,8,51,0,passed,passed,aa3342e1e33b3a41b1abdcbc916f81f48066ab65a84988a8ce8c9cfeb79c0629,passed,1.6681617073815473e-07,1062,0,0,fc18e7f503112ecd410bb633046dec4c4b27e3946687e01999f4f7adeb6fcf8a,passed
eis:ES12:ES12C5:e068:r000,18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C5,68,0,"[18,59]","[59,18]",20,18,54f470b08afd092df6cadc7416935e539aa20ff07ef66595ecffb7efbf39ad09,passed,59,8,51,0,passed,passed,aa3342e1e33b3a41b1abdcbc916f81f48066ab65a84988a8ce8c9cfeb79c0629,passed,1.8004271614459593e-07,1062,0,0,d24c6ff3cfc7880b040e1fca08258f85a36b74a51df6701e05a77ea879422bbc,passed
eis:ES12:ES12C5:e068:r001,18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C5,68,1,"[18,59]","[59,18]",20,18,54f470b08afd092df6cadc7416935e539aa20ff07ef66595ecffb7efbf39ad09,passed,59,8,51,0,passed,passed,aa3342e1e33b3a41b1abdcbc916f81f48066ab65a84988a8ce8c9cfeb79c0629,passed,2.2767846744880526e-07,1062,0,0,09dc96b7796360ae8e1c321f07791c8378f1c50e92bcde937b6d96ae9113516d,passed
eis:ES12:ES12C5:e068:r002,18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C5,68,2,"[18,59]","[59,18]",20,18,54f470b08afd092df6cadc7416935e539aa20ff07ef66595ecffb7efbf39ad09,passed,59,8,51,0,passed,passed,aa3342e1e33b3a41b1abdcbc916f81f48066ab65a84988a8ce8c9cfeb79c0629,passed,2.0618572264792032e-07,1062,0,0,6ee25ed198eba6339a231c8decef0e444a29ccb2389b96e8d67c35bae63fa10e,passed
eis:ES12:ES12C5:e068:r003,18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C5,68,3,"[18,59]","[59,18]",20,18,54f470b08afd092df6cadc7416935e539aa20ff07ef66595ecffb7efbf39ad09,passed,59,8,51,0,passed,passed,aa3342e1e33b3a41b1abdcbc916f81f48066ab65a84988a8ce8c9cfeb79c0629,passed,2.1891531628946735e-07,1062,0,0,268c909d07e1a9f8bd77796f4adcd623ddd2b9fdc3d5f24eb9bbd19accb2256f,passed
eis:ES12:ES12C5:e068:r004,18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C5,68,4,"[18,59]","[59,18]",20,18,54f470b08afd092df6cadc7416935e539aa20ff07ef66595ecffb7efbf39ad09,passed,59,8,51,0,passed,passed,aa3342e1e33b3a41b1abdcbc916f81f48066ab65a84988a8ce8c9cfeb79c0629,passed,2.2012449683125031e-07,1062,0,0,597a3a4b53df3e037335eccec859970d5a5dc895a6873675e82ef18fc07d6c5e,passed
eis:ES12:ES12C5:e069:r001,18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C5,69,1,"[18,59]","[59,18]",20,18,54f470b08afd092df6cadc7416935e539aa20ff07ef66595ecffb7efbf39ad09,passed,59,8,51,0,passed,passed,aa3342e1e33b3a41b1abdcbc916f81f48066ab65a84988a8ce8c9cfeb79c0629,passed,1.4926062853736168e-07,1062,0,0,f7242cd13d305f19be9a96f4551d913f59cc4d172bb01bdb2566725f264d4363,passed
eis:ES12:ES12C5:e069:r003,18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C5,69,3,"[18,59]","[59,18]",20,18,54f470b08afd092df6cadc7416935e539aa20ff07ef66595ecffb7efbf39ad09,passed,59,8,51,0,passed,passed,aa3342e1e33b3a41b1abdcbc916f81f48066ab65a84988a8ce8c9cfeb79c0629,passed,1.4088343721157859e-07,1062,0,0,6fb5e34a6c8e2c1f21905bb85af914f4bedfb633030bb35c92d45ac8dbfb9203,passed
eis:ES12:ES12C5:e069:r005,18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C5,69,5,"[18,59]","[59,18]",20,18,54f470b08afd092df6cadc7416935e539aa20ff07ef66595ecffb7efbf39ad09,passed,59,8,51,0,passed,passed,aa3342e1e33b3a41b1abdcbc916f81f48066ab65a84988a8ce8c9cfeb79c0629,passed,2.2705002104192012e-07,1062,0,0,81f245821abe2ebb8983c614ffdb9573d61ccb48db2ec35f7ce74b4c3ef31482,passed
eis:ES12:ES12C5:e069:r007,18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C5,69,7,"[18,59]","[59,18]",20,18,54f470b08afd092df6cadc7416935e539aa20ff07ef66595ecffb7efbf39ad09,passed,59,8,51,0,passed,passed,aa3342e1e33b3a41b1abdcbc916f81f48066ab65a84988a8ce8c9cfeb79c0629,passed,2.4446498392957237e-07,1062,0,0,0cada62306c891350e995dcc0a3188a47f0f49c0f046ef518ce073562bf04eaf,passed
eis:ES12:ES12C5:e069:r009,18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C5,69,9,"[18,59]","[59,18]",20,18,54f470b08afd092df6cadc7416935e539aa20ff07ef66595ecffb7efbf39ad09,passed,59,8,51,0,passed,passed,aa3342e1e33b3a41b1abdcbc916f81f48066ab65a84988a8ce8c9cfeb79c0629,passed,2.5687117343051139e-07,1062,0,0,196a9c9be9e7e06ce635fa72f81214ccc4f4be350de3b1386bf67a0b437d7fce,passed
eis:ES12:ES12C5:e070:r001,18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C5,70,1,"[18,59]","[59,18]",20,18,54f470b08afd092df6cadc7416935e539aa20ff07ef66595ecffb7efbf39ad09,passed,59,8,51,0,passed,passed,aa3342e1e33b3a41b1abdcbc916f81f48066ab65a84988a8ce8c9cfeb79c0629,passed,2.117088768039324e-07,1062,0,0,8364fdb5c863a536ceb838519e4b84c5ab66b4a980c11c8cd14006f35b3ea742,passed
eis:ES12:ES12C5:e070:r003,18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C5,70,3,"[18,59]","[59,18]",20,18,54f470b08afd092df6cadc7416935e539aa20ff07ef66595ecffb7efbf39ad09,passed,59,8,51,0,passed,passed,aa3342e1e33b3a41b1abdcbc916f81f48066ab65a84988a8ce8c9cfeb79c0629,passed,1.6188574190299653e-07,1062,0,0,fba7713dfe6e82f1df9bf51aa9bdee09727df4c5ec3c691a7a12043d342b1dd5,passed
eis:ES12:ES12C5:e070:r005,18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C5,70,5,"[18,59]","[59,18]",20,18,54f470b08afd092df6cadc7416935e539aa20ff07ef66595ecffb7efbf39ad09,passed,59,8,51,0,passed,passed,aa3342e1e33b3a41b1abdcbc916f81f48066ab65a84988a8ce8c9cfeb79c0629,passed,1.8262029791318884e-07,1062,0,0,9a0878479d97f1aceca5b17d7faebdc877c0c22a5913cc2ce667b2eddb1da6c0,passed
eis:ES12:ES12C5:e070:r007,18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C5,70,7,"[18,59]","[59,18]",20,18,54f470b08afd092df6cadc7416935e539aa20ff07ef66595ecffb7efbf39ad09,passed,59,8,51,0,passed,passed,aa3342e1e33b3a41b1abdcbc916f81f48066ab65a84988a8ce8c9cfeb79c0629,passed,2.6666211871874821e-07,1062,0,0,55ff5bd9bc5d628a3ea575c516a62a23a9c9db701ab0a5608cf1340d5419664c,passed
eis:ES12:ES12C5:e070:r009,18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C5,70,9,"[18,59]","[59,18]",20,18,54f470b08afd092df6cadc7416935e539aa20ff07ef66595ecffb7efbf39ad09,passed,59,8,51,0,passed,passed,aa3342e1e33b3a41b1abdcbc916f81f48066ab65a84988a8ce8c9cfeb79c0629,passed,3.1578146565484218e-07,1062,0,0,6af59247b9686bc3bba30ebdda810bed57dfb3e64f8ffce0f37c607659b636d7,passed
eis:ES12:ES12C5:e071:r001,18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C5,71,1,"[18,59]","[59,18]",20,18,54f470b08afd092df6cadc7416935e539aa20ff07ef66595ecffb7efbf39ad09,passed,59,8,51,0,passed,passed,aa3342e1e33b3a41b1abdcbc916f81f48066ab65a84988a8ce8c9cfeb79c0629,passed,3.4595979038814108e-07,1062,0,0,3d79c1aa7a90af3a1a73c9ddd6f1b44f1509df5443c18be189521f2344786cb2,passed
eis:ES12:ES12C5:e071:r003,18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C5,71,3,"[18,59]","[59,18]",20,18,54f470b08afd092df6cadc7416935e539aa20ff07ef66595ecffb7efbf39ad09,passed,59,8,51,0,passed,passed,aa3342e1e33b3a41b1abdcbc916f81f48066ab65a84988a8ce8c9cfeb79c0629,passed,2.1282200011636935e-07,1062,0,0,b27017de047ebb5540c30735f06968adddd8007a840f9884591ab016cf547a0e,passed
eis:ES12:ES12C5:e071:r005,18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C5,71,5,"[18,59]","[59,18]",20,18,54f470b08afd092df6cadc7416935e539aa20ff07ef66595ecffb7efbf39ad09,passed,59,8,51,0,passed,passed,aa3342e1e33b3a41b1abdcbc916f81f48066ab65a84988a8ce8c9cfeb79c0629,passed,1.9624097402656878e-07,1062,0,0,e02dd40692ac67b09e0af95ce93894216d84eaa9eaa86b58b81fa2e38893a973,passed
eis:ES12:ES12C5:e071:r007,18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C5,71,7,"[18,59]","[59,18]",20,18,54f470b08afd092df6cadc7416935e539aa20ff07ef66595ecffb7efbf39ad09,passed,59,8,51,0,passed,passed,aa3342e1e33b3a41b1abdcbc916f81f48066ab65a84988a8ce8c9cfeb79c0629,passed,1.9694373088523889e-07,1062,0,0,d3e9742f6e8be351fd76ac7410ef048b2d3e06645d8f5638a514af4980f7fef8,passed
eis:ES12:ES12C5:e071:r009,18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C5,71,9,"[18,59]","[59,18]",20,18,54f470b08afd092df6cadc7416935e539aa20ff07ef66595ecffb7efbf39ad09,passed,59,8,51,0,passed,passed,aa3342e1e33b3a41b1abdcbc916f81f48066ab65a84988a8ce8c9cfeb79c0629,passed,1.8613888262947536e-07,1062,0,0,fb1c77849c496672d69600c58109665d4a433bf94c476f075ab9126aaddef16c,passed
eis:ES12:ES12C5:e072:r001,18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C5,72,1,"[18,59]","[59,18]",20,18,54f470b08afd092df6cadc7416935e539aa20ff07ef66595ecffb7efbf39ad09,passed,59,8,51,0,passed,passed,aa3342e1e33b3a41b1abdcbc916f81f48066ab65a84988a8ce8c9cfeb79c0629,passed,1.9085456533816409e-07,1062,0,0,a7da9a016ff3e88d652fb67b7ff66cb080b779ba9e306178d1559ebfd4a92302,passed
eis:ES12:ES12C5:e072:r003,18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C5,72,3,"[18,59]","[59,18]",20,18,54f470b08afd092df6cadc7416935e539aa20ff07ef66595ecffb7efbf39ad09,passed,59,8,51,0,passed,passed,aa3342e1e33b3a41b1abdcbc916f81f48066ab65a84988a8ce8c9cfeb79c0629,passed,1.9153316212689642e-07,1062,0,0,5a04635562c059fc040a9596ddf11de8b512f4d3c46d7c13a0d83c8d30657aaf,passed
eis:ES12:ES12C5:e072:r005,18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C5,72,5,"[18,59]","[59,18]",20,18,54f470b08afd092df6cadc7416935e539aa20ff07ef66595ecffb7efbf39ad09,passed,59,8,51,0,passed,passed,aa3342e1e33b3a41b1abdcbc916f81f48066ab65a84988a8ce8c9cfeb79c0629,passed,2.0539432286366753e-07,1062,0,0,9ee68e2b8dbaf41e1baf274b426922d0b7da51a89337c8fac49590d29e27c436,passed
eis:ES12:ES12C5:e072:r007,18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C5,72,7,"[18,59]","[59,18]",20,18,54f470b08afd092df6cadc7416935e539aa20ff07ef66595ecffb7efbf39ad09,passed,59,8,51,0,passed,passed,aa3342e1e33b3a41b1abdcbc916f81f48066ab65a84988a8ce8c9cfeb79c0629,passed,2.4760411105217665e-07,1062,0,0,f38cc769cfa547d613e5389a25f20d8fb8650875818067b632f9fcf7c18d7263,passed
eis:ES12:ES12C5:e072:r009,18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C5,72,9,"[18,59]","[59,18]",20,18,54f470b08afd092df6cadc7416935e539aa20ff07ef66595ecffb7efbf39ad09,passed,59,8,51,0,passed,passed,aa3342e1e33b3a41b1abdcbc916f81f48066ab65a84988a8ce8c9cfeb79c0629,passed,2.8264055468991262e-07,1062,0,0,ce49e9173b796e10d205ff563220f482416819e335da583bf47bef229cdb4ca7,passed
eis:ES12:ES12C6:e000:r000,18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C6,0,0,"[18,59]","[59,18]",20,18,54f470b08afd092df6cadc7416935e539aa20ff07ef66595ecffb7efbf39ad09,passed,59,8,51,0,passed,passed,aa3342e1e33b3a41b1abdcbc916f81f48066ab65a84988a8ce8c9cfeb79c0629,passed,2.8237936886128274e-07,1062,0,0,b56de1a8c65da6db3542d05ff9c35a8b53365992fe8cf64f91300d1361e9be28,passed
eis:ES12:ES12C6:e000:r001,18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C6,0,1,"[18,59]","[59,18]",20,18,54f470b08afd092df6cadc7416935e539aa20ff07ef66595ecffb7efbf39ad09,passed,59,8,51,0,passed,passed,aa3342e1e33b3a41b1abdcbc916f81f48066ab65a84988a8ce8c9cfeb79c0629,passed,2.1466091947165046e-07,1062,0,0,b8385759253cda9e0853d779bf3d6c76e2fef537dc4ceb9da07037f29d85c51e,passed
eis:ES12:ES12C6:e000:r002,18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C6,0,2,"[18,59]","[59,18]",20,18,54f470b08afd092df6cadc7416935e539aa20ff07ef66595ecffb7efbf39ad09,passed,59,8,51,0,passed,passed,aa3342e1e33b3a41b1abdcbc916f81f48066ab65a84988a8ce8c9cfeb79c0629,passed,2.6841154661009327e-07,1062,0,0,52e8eb4850482c77de1ecd8dd25a472d627832278a3a1f886ac61be84948bf8f,passed
eis:ES12:ES12C6:e000:r003,18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C6,0,3,"[18,59]","[59,18]",20,18,54f470b08afd092df6cadc7416935e539aa20ff07ef66595ecffb7efbf39ad09,passed,59,8,51,0,passed,passed,aa3342e1e33b3a41b1abdcbc916f81f48066ab65a84988a8ce8c9cfeb79c0629,passed,1.7169505067919972e-07,1062,0,0,323f224e3f559dad9e93b02a8a4938c17cb6fd892e4d88973cd922740caa8987,passed
eis:ES12:ES12C6:e000:r004,18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C6,0,4,"[18,59]","[59,18]",20,18,54f470b08afd092df6cadc7416935e539aa20ff07ef66595ecffb7efbf39ad09,passed,59,8,51,0,passed,passed,aa3342e1e33b3a41b1abdcbc916f81f48066ab65a84988a8ce8c9cfeb79c0629,passed,2.7264664453967058e-07,1062,0,0,86c3115c036afb49b6115e83df4ad6ea6ad550f589885ab79a756c38e90034b4,passed
eis:ES12:ES12C6:e001:r000,18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C6,1,0,"[18,59]","[59,18]",20,18,54f470b08afd092df6cadc7416935e539aa20ff07ef66595ecffb7efbf39ad09,passed,59,8,51,0,passed,passed,aa3342e1e33b3a41b1abdcbc916f81f48066ab65a84988a8ce8c9cfeb79c0629,passed,2.609106077792098e-07,1062,0,0,9f507f6ea24763d8e4a63ee817e9dbfd2264288a42dd4df07132bc0ac65e63d9,passed
eis:ES12:ES12C6:e001:r001,18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C6,1,1,"[18,59]","[59,18]",20,18,54f470b08afd092df6cadc7416935e539aa20ff07ef66595ecffb7efbf39ad09,passed,59,8,51,0,passed,passed,aa3342e1e33b3a41b1abdcbc916f81f48066ab65a84988a8ce8c9cfeb79c0629,passed,1.9901241230553616e-07,1062,0,0,09d78f1b7184213a59c360e0f0e1fc829369c4baee74c58bce63f6569fe6949b,passed
eis:ES12:ES12C6:e001:r002,18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C6,1,2,"[18,59]","[59,18]",20,18,54f470b08afd092df6cadc7416935e539aa20ff07ef66595ecffb7efbf39ad09,passed,59,8,51,0,passed,passed,aa3342e1e33b3a41b1abdcbc916f81f48066ab65a84988a8ce8c9cfeb79c0629,passed,1.7676431419947693e-07,1062,0,0,2268a5baf606a06f83ff10303ed64055dd2d4bbca05dcfcf61d261fdd0a38da2,passed
eis:ES12:ES12C6:e001:r003,18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C6,1,3,"[18,59]","[59,18]",20,18,54f470b08afd092df6cadc7416935e539aa20ff07ef66595ecffb7efbf39ad09,passed,59,8,51,0,passed,passed,aa3342e1e33b3a41b1abdcbc916f81f48066ab65a84988a8ce8c9cfeb79c0629,passed,1.8847379364901325e-07,1062,0,0,ebf2e2cfa0939bc33e15577530b0f8af73e977499a6de54ad0614c7fc3d6ad6d,passed
eis:ES12:ES12C6:e001:r004,18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C6,1,4,"[18,59]","[59,18]",20,18,54f470b08afd092df6cadc7416935e539aa20ff07ef66595ecffb7efbf39ad09,passed,59,8,51,0,passed,passed,aa3342e1e33b3a41b1abdcbc916f81f48066ab65a84988a8ce8c9cfeb79c0629,passed,1.6886752530295017e-07,1062,0,0,97c90a239fc59a1c3045e72df52dd7f5d8291f50b8bd6c9dcdda24a6596d46f0,passed
eis:ES12:ES12C6:e002:r000,18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C6,2,0,"[18,59]","[59,18]",20,18,54f470b08afd092df6cadc7416935e539aa20ff07ef66595ecffb7efbf39ad09,passed,59,8,51,0,passed,passed,aa3342e1e33b3a41b1abdcbc916f81f48066ab65a84988a8ce8c9cfeb79c0629,passed,1.3319427556448381e-07,1062,0,0,f09cf46b1d30f9ba96bdac8e9823cab9b6872a79ea14a2a83a19c4a6cff79a7c,passed
eis:ES12:ES12C6:e002:r001,18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C6,2,1,"[18,59]","[59,18]",20,18,54f470b08afd092df6cadc7416935e539aa20ff07ef66595ecffb7efbf39ad09,passed,59,8,51,0,passed,passed,aa3342e1e33b3a41b1abdcbc916f81f48066ab65a84988a8ce8c9cfeb79c0629,passed,1.6730431833517185e-07,1062,0,0,9d981a14cce60c4932b9463702c9eadafdd36d83ec43a10222f4d035661eee88,passed
eis:ES12:ES12C6:e002:r002,18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C6,2,2,"[18,59]","[59,18]",20,18,54f470b08afd092df6cadc7416935e539aa20ff07ef66595ecffb7efbf39ad09,passed,59,8,51,0,passed,passed,aa3342e1e33b3a41b1abdcbc916f81f48066ab65a84988a8ce8c9cfeb79c0629,passed,1.9095724379744334e-07,1062,0,0,a3b0e2e0141bc8ae52bcb565580f9bbff4549a6e21ef11bd03869eb6541dd880,passed
eis:ES12:ES12C6:e002:r003,18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C6,2,3,"[18,59]","[59,18]",20,18,54f470b08afd092df6cadc7416935e539aa20ff07ef66595ecffb7efbf39ad09,passed,59,8,51,0,passed,passed,aa3342e1e33b3a41b1abdcbc916f81f48066ab65a84988a8ce8c9cfeb79c0629,passed,1.6890110824874494e-07,1062,0,0,12abdd1a88091a9ea88818aba63c3592a3b87243f1ed3efc57639103439b1d5a,passed
eis:ES12:ES12C6:e002:r004,18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C6,2,4,"[18,59]","[59,18]",20,18,54f470b08afd092df6cadc7416935e539aa20ff07ef66595ecffb7efbf39ad09,passed,59,8,51,0,passed,passed,aa3342e1e33b3a41b1abdcbc916f81f48066ab65a84988a8ce8c9cfeb79c0629,passed,1.6166816468220513e-07,1062,0,0,17082db9d37ccfdd74c433d395f394407976ae9f4ea50aeb8db6fdb54e4ad9f2,passed
eis:ES12:ES12C6:e003:r000,18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C6,3,0,"[18,59]","[59,18]",20,18,54f470b08afd092df6cadc7416935e539aa20ff07ef66595ecffb7efbf39ad09,passed,59,8,51,0,passed,passed,aa3342e1e33b3a41b1abdcbc916f81f48066ab65a84988a8ce8c9cfeb79c0629,passed,1.801230993431486e-07,1062,0,0,bed203e15cdd1c2bfa1eb559f3830a721aca5e14f4efdd0cff239814d05e0317,passed
eis:ES12:ES12C6:e003:r001,18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C6,3,1,"[18,59]","[59,18]",20,18,54f470b08afd092df6cadc7416935e539aa20ff07ef66595ecffb7efbf39ad09,passed,59,8,51,0,passed,passed,aa3342e1e33b3a41b1abdcbc916f81f48066ab65a84988a8ce8c9cfeb79c0629,passed,1.557618795115242e-07,1062,0,0,18057fe26978d5e57c46b3f6b09108d922c55d920ba0fa5df2753b0c817efe83,passed
eis:ES12:ES12C6:e003:r002,18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C6,3,2,"[18,59]","[59,18]",20,18,54f470b08afd092df6cadc7416935e539aa20ff07ef66595ecffb7efbf39ad09,passed,59,8,51,0,passed,passed,aa3342e1e33b3a41b1abdcbc916f81f48066ab65a84988a8ce8c9cfeb79c0629,passed,1.3809875484625569e-07,1062,0,0,1edb4622b68933eb64befe76327688cbd5c80dd70e8b9437294dda31ee4d4d78,passed
eis:ES12:ES12C6:e003:r003,18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C6,3,3,"[18,59]","[59,18]",20,18,54f470b08afd092df6cadc7416935e539aa20ff07ef66595ecffb7efbf39ad09,passed,59,8,51,0,passed,passed,aa3342e1e33b3a41b1abdcbc916f81f48066ab65a84988a8ce8c9cfeb79c0629,passed,1.8801898330548712e-07,1062,0,0,34383ec6a7d64b7e6898109b163cb1dbad96241d6cb40f01f137368f8cdfe361,passed
eis:ES12:ES12C6:e003:r004,18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C6,3,4,"[18,59]","[59,18]",20,18,54f470b08afd092df6cadc7416935e539aa20ff07ef66595ecffb7efbf39ad09,passed,59,8,51,0,passed,passed,aa3342e1e33b3a41b1abdcbc916f81f48066ab65a84988a8ce8c9cfeb79c0629,passed,1.7769368381148249e-07,1062,0,0,f31ec0a29aeebf2f427dd1eb2ccab2bfd757ad160658137e9e729c91989a4859,passed
eis:ES12:ES12C6:e004:r000,18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C6,4,0,"[18,59]","[59,18]",20,18,54f470b08afd092df6cadc7416935e539aa20ff07ef66595ecffb7efbf39ad09,passed,59,8,51,0,passed,passed,aa3342e1e33b3a41b1abdcbc916f81f48066ab65a84988a8ce8c9cfeb79c0629,passed,1.5650945976539923e-07,1062,0,0,73a0875a0e57b0fdc909fca2cf5f98f8b236a5a3a2f0a2ea6846ae259ba182a5,passed
eis:ES12:ES12C6:e004:r001,18109558c6df7cafcba50a71b774367c887b331a09cf8b99ddcef2ddeb3e0a4a,ES12,ES12C6,4,1,"[18,59]","[59,18]",20,18,54f470b08afd092df6cadc7416935e539aa20ff07ef66595ecffb7efbf39ad09,passed,59,8,51,0,passed,passed,aa3342e1e33b3a41b1abdcbc916f81f48066ab65a84988a8ce8c9cfeb79c0629,passed,1.7469287133095917e-07,1062,0,0,8b12f349295b3174add428549fc851b5ee77297975a64f0ff152d25e0b42aa4a,passed
