item_id,modality,condition,provisional_unit,signal_kind,shape,element_count,finite_count,nan_count,inf_count,rows_any_nan,rows_all_nan,positions_any_nan,positions_all_nan,rowwise_nan_run_count,finite_prefix_nan_suffix_violation_rows,nan_mask_sha256,content_sha256
eis:ES12:ES12C8:e031:r001,eis_matrix,ES12,ES12C8,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,54eccc86b3c6d4bef67f902f7c720ca01800487f09d8d79fbe0e1f9b51110955
eis:ES12:ES12C8:e031:r002,eis_matrix,ES12,ES12C8,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,1c7c1c9e816b6f6b0474d0f1ccc1b7adba35779fe2f821644ab5815d12628f7c
eis:ES12:ES12C8:e031:r003,eis_matrix,ES12,ES12C8,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,7ca56cbd744a6cc63a7eb415f9873f3b9a41b5c383a8c821aca5ca83fd3467a1
eis:ES12:ES12C8:e031:r004,eis_matrix,ES12,ES12C8,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,6037ed8cdf3b2a4e2c9f52a43d8ff018b1fca3b1e7793e9a7c471120734bd3bf
eis:ES12:ES12C8:e032:r000,eis_matrix,ES12,ES12C8,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,42a8139f88ff1854fa6fbe4bd4afa001e11d7e07c0d64d5fe132522fd7eb52ae
eis:ES12:ES12C8:e032:r001,eis_matrix,ES12,ES12C8,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,c2d8c2ffb698f814256bca4228c2762c4f681e33368b708586e0047ce75f2f5a
eis:ES12:ES12C8:e032:r002,eis_matrix,ES12,ES12C8,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,54749801971eff2dcdbde626dc24d99bf34d3572c733f3be31469786e5c1de38
eis:ES12:ES12C8:e032:r003,eis_matrix,ES12,ES12C8,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,cb4f80c3e043fba07ac4f1dcadf2859c173b80ce5fc40fce0d8bf9e6fa19e9db
eis:ES12:ES12C8:e032:r004,eis_matrix,ES12,ES12C8,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,21b3e7cf56b6cd3a557f2d96bfa85ae0e39c0a7cd44e991680355e3142d4db8c
eis:ES12:ES12C8:e033:r000,eis_matrix,ES12,ES12C8,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,98d7ace78d24e1b8b6bb365379eed6c7d5992e7596113866b5383620cf973802
eis:ES12:ES12C8:e033:r001,eis_matrix,ES12,ES12C8,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,01162f91ac4f2e4ca6fc3a470ee7e7c3903a11e516abd15037edca9d01fb2f9b
eis:ES12:ES12C8:e033:r002,eis_matrix,ES12,ES12C8,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,e9caf39b1ee4b00183a1e6a832c366c3f414030bd17b95f563f4bdb74928af30
eis:ES12:ES12C8:e033:r003,eis_matrix,ES12,ES12C8,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,011779dcefc8d150d98092221394cdc7576f8f5db83b718b6c9c59bf258b9674
eis:ES12:ES12C8:e033:r004,eis_matrix,ES12,ES12C8,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,c5527b8d1b45b3e25e22477dbca27dda1df7108fd4ade9f0e55a4955c6f75f62
eis:ES12:ES12C8:e034:r000,eis_matrix,ES12,ES12C8,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,f5a82c64aa353a06c7dcaf0b9c2ceed9e9f161daf64b9e96f1f5e753bccaf876
eis:ES12:ES12C8:e034:r001,eis_matrix,ES12,ES12C8,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,d7450f2a5e187f0d9ec0e6f86005c7eca37de27d3f86975b86888e8ca0b3bc54
eis:ES12:ES12C8:e034:r002,eis_matrix,ES12,ES12C8,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,7052584e8f2f77632d730f4c8abe3ede4a280c51c86cfed01c76eef24ba9a0e1
eis:ES12:ES12C8:e034:r003,eis_matrix,ES12,ES12C8,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,8c72b99fff1da0f967fd8a906c28f21e76a78b998fb162207ef114acfef64d9e
eis:ES12:ES12C8:e034:r004,eis_matrix,ES12,ES12C8,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,620b9ee3cacdb60919e4fc72e65e7220d591b98aa05fb000cb7e7a722867a97f
eis:ES12:ES12C8:e035:r000,eis_matrix,ES12,ES12C8,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,6aa01946ff6f0fdf8b11c3f0471e374975a6a41a31e4c06be4a48cef5b2b9bae
eis:ES12:ES12C8:e035:r001,eis_matrix,ES12,ES12C8,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,f57e4e6e423c989715f85e2f0edca6754a8b834783788f3887cd759339d516fa
eis:ES12:ES12C8:e035:r002,eis_matrix,ES12,ES12C8,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,823072a1fec3506c63ccd5a218c4b3bb7c0b288cb8e9edb8977c6761e9bd21e7
eis:ES12:ES12C8:e035:r003,eis_matrix,ES12,ES12C8,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,a7b9a04a3c90238b7c19f3a2834f53938740873e4885d35f9e3182d1990de437
eis:ES12:ES12C8:e035:r004,eis_matrix,ES12,ES12C8,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,9f2af24a2bf411637729c4a4dce6a9ea1ac9506c551f2bdc63dacf0241d0f803
eis:ES12:ES12C8:e036:r000,eis_matrix,ES12,ES12C8,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,2aba6dd63ee9210af677c2bd1c29095f288e4bd13007245828f7e16513c85480
eis:ES12:ES12C8:e036:r001,eis_matrix,ES12,ES12C8,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,00fb48cf1218146f232ef7ba7b5900a0d44cd45f100aa72a267ed117c6f437ad
eis:ES12:ES12C8:e036:r002,eis_matrix,ES12,ES12C8,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,1b15157b706839193fc7a9b15719043b762c254229bdc308e881b61d559aee1b
eis:ES12:ES12C8:e036:r003,eis_matrix,ES12,ES12C8,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,4ec92d6a5b45b15cf1ec9b23ba565cfaf1cc93225079d471f6b98f7d5cc31c44
eis:ES12:ES12C8:e036:r004,eis_matrix,ES12,ES12C8,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,fb26345af5a8e409467ac3b8673756c1e8a3e5f417c0b5e3f83bbdc619af5745
eis:ES12:ES12C8:e037:r000,eis_matrix,ES12,ES12C8,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,52730b122688d310338298c3608ccd781652c55466371ad34bf9697f793bae04
eis:ES12:ES12C8:e037:r001,eis_matrix,ES12,ES12C8,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,1afe6d1ff6cda12ee6fb4d01bf489daf990a9ef73bb4cd5a7bcc3b3c57977481
eis:ES12:ES12C8:e037:r002,eis_matrix,ES12,ES12C8,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,5e75a258ace705d617964fac37b2e695123674ae9c4ce060fcfbd4dfd286a682
eis:ES12:ES12C8:e037:r003,eis_matrix,ES12,ES12C8,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,128403f78589b407ddd089c583f4a78fc1284a7af6fe81ef09e54709ad29d137
eis:ES12:ES12C8:e037:r004,eis_matrix,ES12,ES12C8,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,f859b10b34f21b4904630563d3f76c35ebb065e5d206bd65bcba20df73e3d5d2
eis:ES12:ES12C8:e038:r000,eis_matrix,ES12,ES12C8,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,dc5814785aaaeb122e0cbe7387ee71a08b8a18a8d444aadee72adb68be1354b4
eis:ES12:ES12C8:e038:r001,eis_matrix,ES12,ES12C8,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,9737070cff02eb1215b199a87ff415dd02a3353a0dd12fc579cffeaa1c2df2b8
eis:ES12:ES12C8:e038:r002,eis_matrix,ES12,ES12C8,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,644f832dd0aa052fa4064ffd91b81c5c17e971f5100c06225ff5c8360f7ae239
eis:ES12:ES12C8:e038:r003,eis_matrix,ES12,ES12C8,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,ecb3b4e2a031f4449251d0d9468e19817a86755d8e8745650c4d5ad8048c9b1f
eis:ES12:ES12C8:e038:r004,eis_matrix,ES12,ES12C8,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,9349a2f803bad6a8e80891690682190084283f7dbd16275f362da656f50741e6
eis:ES12:ES12C8:e039:r000,eis_matrix,ES12,ES12C8,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,9d198f22863e90c21e5f2bd1c8acf3b4a92719c3a02ad510997f1100d7f89ca4
eis:ES12:ES12C8:e039:r001,eis_matrix,ES12,ES12C8,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,e101e61eb80aa628fa2ae2ca96ed5b6674fb8df01ce0c798b60271fcfe34e30b
eis:ES12:ES12C8:e039:r002,eis_matrix,ES12,ES12C8,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,03e520cef22c1712df7619e6984e2dcc0712deea26e660fea658eacd2c81ed4d
eis:ES12:ES12C8:e039:r003,eis_matrix,ES12,ES12C8,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,78c2ebd2cdc82265c02513f06fbd244edc6235cf54e3bee94f1cddefca760527
eis:ES12:ES12C8:e039:r004,eis_matrix,ES12,ES12C8,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,fc8994ca30ef4c29a7fc6d5aef4ead1a2c4b6aaaecc866140eeaba3ec9fb31c8
eis:ES12:ES12C8:e040:r000,eis_matrix,ES12,ES12C8,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,ec5572cdfdc6a065a4825d9b7f3c0b44cc5889b9616f40d52cf377b11ab8e97c
eis:ES12:ES12C8:e040:r001,eis_matrix,ES12,ES12C8,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,6e9aef3de7296850a4f9ade2948bbad0d2d6598d28b49d7a81d280bd417c9c6b
eis:ES12:ES12C8:e040:r002,eis_matrix,ES12,ES12C8,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,b9e3a2cda82c5ee0679e18e121a0b3ed937c4d6187a245e2f2f80749ef0d22c3
eis:ES12:ES12C8:e040:r003,eis_matrix,ES12,ES12C8,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,ec6f27cdaa2d196d3112043377a4c03f81504ec5e9bedbe8923457d1702fe1cf
eis:ES12:ES12C8:e040:r004,eis_matrix,ES12,ES12C8,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,c1df856bb0d1bedb2eec9a03cfb3d8dba42b730bc9db461ac7e7f5eef9b20c24
eis:ES12:ES12C8:e041:r000,eis_matrix,ES12,ES12C8,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,00ae2e4eef9148335b064639d30dc58b51c7d451a68dda43e29646ae3f046584
eis:ES12:ES12C8:e041:r001,eis_matrix,ES12,ES12C8,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,71d3deaf4a8b909d4159a13bde2742d844ed91371a06f82a80427f21bf34a248
eis:ES12:ES12C8:e041:r002,eis_matrix,ES12,ES12C8,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,74b2e65586684eceb11c7d5b8a6cbbdca4bd0b987b974023cffa2b4cf0651480
eis:ES12:ES12C8:e041:r003,eis_matrix,ES12,ES12C8,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,1a1b936a345439813435e7526dc8c4aceb9943c1a06e3126c173cfad8dfe689a
eis:ES12:ES12C8:e041:r004,eis_matrix,ES12,ES12C8,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,5589b23ea28068da7187f6aacb929745771ba272795803122c821e17a92870cc
eis:ES12:ES12C8:e042:r000,eis_matrix,ES12,ES12C8,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,fb2f87bd55c1c77d8c5bb107ab128f4ccdc0792658a5b690bc97930923c8885d
eis:ES12:ES12C8:e042:r001,eis_matrix,ES12,ES12C8,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,db1f196f4abd5eaf4529318d153fd76c7a0b0e286314db64ab30e22c7893112d
eis:ES12:ES12C8:e042:r002,eis_matrix,ES12,ES12C8,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,d47c4af1526614069cee79fd48fefd64cdacf369ba39fd2ec64c13f117e2e003
eis:ES12:ES12C8:e042:r003,eis_matrix,ES12,ES12C8,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,2ceca30f0f796ac6ee99d963076071b1cbcaf00c1557138ac54688d84c769822
eis:ES12:ES12C8:e042:r004,eis_matrix,ES12,ES12C8,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,098e6bfe2dff4622e827e27edcfc0b401d25952c07f07ad6eb388f5aa767e06b
eis:ES12:ES12C8:e043:r000,eis_matrix,ES12,ES12C8,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,445b9946f2b12b634aa4436bd08ae8607a06324af5317d0c044484ebba295d80
eis:ES12:ES12C8:e043:r001,eis_matrix,ES12,ES12C8,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,bed232ac113d20b3ba66d7da4a9001c20c5a7221699275be398a952ec6194066
eis:ES12:ES12C8:e043:r002,eis_matrix,ES12,ES12C8,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,f71e2ec94b6ecaf98f6ab50932404ba476e0c46e8280c84a4c3f85b86875c815
eis:ES12:ES12C8:e043:r003,eis_matrix,ES12,ES12C8,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,284f9dce0bf7dc3980b6da23f8a1d55fef0c065eea8325dd72923a64815b96e4
eis:ES12:ES12C8:e043:r004,eis_matrix,ES12,ES12C8,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,d2f257d4c390fdf63d504e06a79c67a5a2281a96f9a09438508685763f1d63d8
eis:ES12:ES12C8:e044:r000,eis_matrix,ES12,ES12C8,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,a5b4c93412211432bba3d1b39a5bb87b3e477c072a7196a7425c9b1ead4db220
eis:ES12:ES12C8:e044:r001,eis_matrix,ES12,ES12C8,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,774ca7b75a8b8867a9cd0da55dc302ce8043f137cc886602d85d2e42ad167b9d
eis:ES12:ES12C8:e044:r002,eis_matrix,ES12,ES12C8,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,1da2e16fc29adc399c4a852557267e859cf319cf1316625d266602963829f643
eis:ES12:ES12C8:e044:r003,eis_matrix,ES12,ES12C8,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,7bfe6ad1ecc562782a2501b9407aa34d1764737d4597658cd4c6c56b9193c186
eis:ES12:ES12C8:e044:r004,eis_matrix,ES12,ES12C8,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,0246f4a2e4122b5f2b85441c041522d9ec9af5ec6cf10d4b041674f2f6b573f7
eis:ES12:ES12C8:e045:r000,eis_matrix,ES12,ES12C8,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,407688fd6c39526a9209da25b6dcaf2bea38f7823af526fc2c6a902d9d510cef
eis:ES12:ES12C8:e045:r001,eis_matrix,ES12,ES12C8,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,638c67fa4aa347c530b3cd0da2270211c6e2e2bef82c2733d6416eee4fada202
eis:ES12:ES12C8:e045:r002,eis_matrix,ES12,ES12C8,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,81ad05fdae03bcd6581401c6451caf7099fe5b2cae380b33bb4386b264ec52c2
eis:ES12:ES12C8:e045:r003,eis_matrix,ES12,ES12C8,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,1b02f83c6a151d260c3c68fb3e71264d7b08bb3d0f3863636a56aa7cb0607ecd
eis:ES12:ES12C8:e045:r004,eis_matrix,ES12,ES12C8,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,a6d577f81fa7617ac05873b6664ddaff5d4b8e045471d26bfbe2e4b7fc15b0dd
eis:ES12:ES12C8:e046:r000,eis_matrix,ES12,ES12C8,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,0f45df2f976a30b73ff692375bcb9950d1079b752ada12126532e6ffde4ea2a4
eis:ES12:ES12C8:e046:r001,eis_matrix,ES12,ES12C8,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,d78eed45e3eeaa05976d06ff08613bec01cbe2e714cc12b153de4f112aacbe71
eis:ES12:ES12C8:e046:r002,eis_matrix,ES12,ES12C8,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,ddd117210a191fa535a94189ee5026d978cdfcd655ec26b082dac2c528fd88dc
eis:ES12:ES12C8:e046:r003,eis_matrix,ES12,ES12C8,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,cecaefe626af7854ec7cba0d212e237356c44caa7a94b1a06da6f87898c9b904
eis:ES12:ES12C8:e046:r004,eis_matrix,ES12,ES12C8,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,dbbb5296b8ec07a843f1e25cfafe6609d43f7ea60db2f97d1bbe20da0d2e33f4
eis:ES12:ES12C8:e047:r000,eis_matrix,ES12,ES12C8,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,98c18b9ab764594e21d397708189ba09a31af29fe933ab2c404a75de636dc232
eis:ES12:ES12C8:e047:r001,eis_matrix,ES12,ES12C8,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,4561533ac491a41684dcaef767c08cfac143d1df389f86da8dc549add1b16cf3
eis:ES12:ES12C8:e047:r002,eis_matrix,ES12,ES12C8,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,034f910441d1279e35d7f08b59a5bdc8b0ecd3cf06b37ffa77488aa6f34db92d
eis:ES12:ES12C8:e047:r003,eis_matrix,ES12,ES12C8,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,fe0922310698a6173e7c80ab7e88bd2608fe412a66829a5d93bc34fa0a99db28
eis:ES12:ES12C8:e047:r004,eis_matrix,ES12,ES12C8,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,6dc7dd50a9cab7e231b92337a46b8c0f14313e8404d250c5b68987cf0824d010
eis:ES12:ES12C8:e048:r000,eis_matrix,ES12,ES12C8,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,20aee74cfe0f8e3b9185f7043dad1c697569fa17c35a5bea7b70084e9b045a5f
eis:ES12:ES12C8:e048:r001,eis_matrix,ES12,ES12C8,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,f064435c692fa061dd84240f1f49029b45285cfee6ae9fe1de8f111be4df00a1
eis:ES12:ES12C8:e048:r002,eis_matrix,ES12,ES12C8,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,5258690a7bd435e4d1b65f73a9ead3e4dcd29b47fdb54c768044ac56bb9f97ca
eis:ES12:ES12C8:e048:r003,eis_matrix,ES12,ES12C8,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,91f1f41c297058ed81b7f6484eff053c4bab2424e483abd7d4933a82e8bcba06
eis:ES12:ES12C8:e049:r000,eis_matrix,ES12,ES12C8,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,91438e771973cc0c979f0f11234b5c1e170b19e004420df5cdce5b32909ab684
eis:ES12:ES12C8:e049:r001,eis_matrix,ES12,ES12C8,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,c5f326efcf417aaeed74717603463f014b72612103fa82f5828627437108d846
eis:ES12:ES12C8:e049:r002,eis_matrix,ES12,ES12C8,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,45dafb2ddef77db49241c9540537a307f968ba8386c05c2583e05557bc1397e0
eis:ES12:ES12C8:e049:r003,eis_matrix,ES12,ES12C8,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,d5ad6ddfbbf3d11a85bd2376861d03b9e4dfb51402b9926a08bb409036d2a6d9
eis:ES12:ES12C8:e049:r004,eis_matrix,ES12,ES12C8,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,aa93ec4888a5878f0100ba7594dc7ac637593063c4675c398b6950ae53322595
eis:ES12:ES12C8:e050:r000,eis_matrix,ES12,ES12C8,,"[59,18]",1062,1062,0,0,0,0,0,0,,,a7ac5f62fe799763f054b46bea539d7c254ae67515e44febc45899faff6e8130,81ad17978e8d25a9af3b3ab42ff97955289c2e3b72c97d06a1105aca87d98768
